cluster1	cluster2	clusterNew	distance	size
0.0	7.0	99.0	0.0	2.0
1.0	20.0	100.0	0.0	2.0
4.0	10.0	101.0	0.0	2.0
5.0	33.0	102.0	0.0	2.0
6.0	23.0	103.0	0.0	2.0
8.0	59.0	104.0	0.0	2.0
11.0	31.0	105.0	0.0	2.0
13.0	78.0	106.0	0.0	2.0
17.0	83.0	107.0	0.0	2.0
19.0	34.0	108.0	0.0	2.0
28.0	61.0	109.0	0.0	2.0
30.0	32.0	110.0	0.0	2.0
35.0	42.0	111.0	0.0	2.0
38.0	47.0	112.0	0.0	2.0
40.0	110.0	113.0	0.0	3.0
45.0	48.0	114.0	0.0	2.0
49.0	93.0	115.0	0.0	2.0
50.0	57.0	116.0	0.0	2.0
52.0	90.0	117.0	0.0	2.0
53.0	82.0	118.0	0.0	2.0
60.0	88.0	119.0	0.0	2.0
62.0	73.0	120.0	0.0	2.0
63.0	96.0	121.0	0.0	2.0
64.0	74.0	122.0	0.0	2.0
65.0	76.0	123.0	0.0	2.0
68.0	92.0	124.0	0.0	2.0
72.0	91.0	125.0	0.0	2.0
86.0	94.0	126.0	0.0	2.0
95.0	105.0	127.0	0.0	3.0
98.0	119.0	128.0	0.0	3.0
99.0	115.0	129.0	0.0	4.0
100.0	109.0	130.0	0.0	4.0
103.0	121.0	131.0	0.0	4.0
112.0	117.0	132.0	0.0	4.0
114.0	116.0	133.0	0.0	4.0
118.0	126.0	134.0	0.0	4.0
120.0	133.0	135.0	0.0	6.0
127.0	132.0	136.0	0.0	7.0
12.0	101.0	137.0	1.0	3.0
14.0	106.0	138.0	1.0	3.0
15.0	130.0	139.0	1.0	5.0
18.0	107.0	140.0	1.0	3.0
24.0	108.0	141.0	1.0	3.0
29.0	129.0	142.0	1.0	5.0
55.0	124.0	143.0	1.0	3.0
56.0	104.0	144.0	1.0	3.0
75.0	102.0	145.0	1.0	3.0
81.0	123.0	146.0	1.0	3.0
134.0	136.0	147.0	1.0	11.0
135.0	139.0	148.0	1.2	11.0
131.0	138.0	149.0	1.6667	7.0
147.0	148.0	150.0	1.9091	22.0
70.0	122.0	151.0	2.0	3.0
84.0	85.0	152.0	2.0	2.0
141.0	142.0	153.0	2.1333	8.0
16.0	146.0	154.0	2.3333	4.0
111.0	137.0	155.0	2.3333	5.0
79.0	144.0	156.0	2.6667	4.0
113.0	143.0	157.0	2.6667	6.0
128.0	151.0	158.0	2.6667	6.0
46.0	71.0	159.0	3.0	2.0
69.0	97.0	160.0	3.0	2.0
125.0	153.0	161.0	3.0	10.0
22.0	149.0	162.0	3.7143	8.0
26.0	27.0	163.0	4.0	2.0
39.0	51.0	164.0	4.0	2.0
67.0	152.0	165.0	4.0	3.0
140.0	157.0	166.0	4.3333	9.0
43.0	155.0	167.0	4.6	6.0
150.0	154.0	168.0	4.8409	26.0
162.0	168.0	169.0	5.9038	34.0
3.0	77.0	170.0	6.0	2.0
41.0	58.0	171.0	6.0	2.0
156.0	166.0	172.0	6.7778	13.0
158.0	167.0	173.0	7.5	12.0
9.0	161.0	174.0	7.6	11.0
54.0	80.0	175.0	8.0	2.0
87.0	145.0	176.0	8.3333	4.0
165.0	171.0	177.0	9.3333	5.0
2.0	21.0	178.0	11.0	2.0
160.0	170.0	179.0	11.5	4.0
25.0	169.0	180.0	11.7647	35.0
173.0	176.0	181.0	14.1667	16.0
89.0	174.0	182.0	15.0909	12.0
172.0	177.0	183.0	16.7077	18.0
36.0	37.0	184.0	17.0	2.0
164.0	182.0	185.0	17.1667	14.0
66.0	179.0	186.0	18.25	5.0
175.0	181.0	187.0	20.125	18.0
180.0	183.0	188.0	24.9048	53.0
163.0	184.0	189.0	36.5	4.0
44.0	159.0	190.0	38.5	3.0
186.0	187.0	191.0	51.4889	23.0
178.0	185.0	192.0	54.2143	16.0
188.0	189.0	193.0	64.1368	57.0
190.0	193.0	194.0	81.9474	60.0
191.0	192.0	195.0	139.6332	39.0
194.0	195.0	196.0	247.0731	99.0
