cluster1	cluster2	clusterNew	distance	size
0.0	85.0	99.0	0.0	2.0
1.0	24.0	100.0	0.0	2.0
2.0	74.0	101.0	0.0	2.0
3.0	90.0	102.0	0.0	2.0
4.0	12.0	103.0	0.0	2.0
5.0	9.0	104.0	0.0	2.0
6.0	13.0	105.0	0.0	2.0
7.0	17.0	106.0	0.0	2.0
8.0	32.0	107.0	0.0	2.0
11.0	30.0	108.0	0.0	2.0
14.0	105.0	109.0	0.0	3.0
18.0	29.0	110.0	0.0	2.0
19.0	20.0	111.0	0.0	2.0
25.0	39.0	112.0	0.0	2.0
26.0	80.0	113.0	0.0	2.0
33.0	35.0	114.0	0.0	2.0
34.0	48.0	115.0	0.0	2.0
36.0	65.0	116.0	0.0	2.0
37.0	67.0	117.0	0.0	2.0
40.0	47.0	118.0	0.0	2.0
41.0	44.0	119.0	0.0	2.0
43.0	46.0	120.0	0.0	2.0
45.0	63.0	121.0	0.0	2.0
52.0	84.0	122.0	0.0	2.0
53.0	97.0	123.0	0.0	2.0
54.0	110.0	124.0	0.0	3.0
55.0	70.0	125.0	0.0	2.0
57.0	68.0	126.0	0.0	2.0
60.0	76.0	127.0	0.0	2.0
61.0	95.0	128.0	0.0	2.0
69.0	112.0	129.0	0.0	3.0
72.0	89.0	130.0	0.0	2.0
73.0	83.0	131.0	0.0	2.0
81.0	107.0	132.0	0.0	3.0
82.0	94.0	133.0	0.0	2.0
93.0	100.0	134.0	0.0	3.0
103.0	125.0	135.0	0.0	4.0
106.0	111.0	136.0	0.0	4.0
108.0	115.0	137.0	0.0	4.0
117.0	136.0	138.0	0.0	6.0
118.0	126.0	139.0	0.0	4.0
121.0	132.0	140.0	0.0	5.0
10.0	16.0	141.0	1.0	2.0
22.0	96.0	142.0	1.0	2.0
27.0	113.0	143.0	1.0	3.0
31.0	119.0	144.0	1.0	3.0
50.0	116.0	145.0	1.0	3.0
51.0	123.0	146.0	1.0	3.0
56.0	79.0	147.0	1.0	2.0
62.0	122.0	148.0	1.0	3.0
64.0	71.0	149.0	1.0	2.0
75.0	104.0	150.0	1.0	3.0
87.0	114.0	151.0	1.0	3.0
91.0	130.0	152.0	1.0	3.0
109.0	140.0	153.0	1.0	8.0
120.0	127.0	154.0	1.0	4.0
124.0	134.0	155.0	1.0	6.0
131.0	137.0	156.0	1.0	6.0
38.0	144.0	157.0	1.3333	4.0
101.0	152.0	158.0	1.3333	5.0
128.0	148.0	159.0	1.3333	5.0
135.0	150.0	160.0	1.3333	7.0
139.0	153.0	161.0	1.375	12.0
78.0	141.0	162.0	1.5	3.0
99.0	149.0	163.0	1.5	4.0
138.0	155.0	164.0	1.5	12.0
145.0	154.0	165.0	1.8333	7.0
151.0	160.0	166.0	1.9048	10.0
28.0	133.0	167.0	2.0	3.0
42.0	98.0	168.0	2.0	2.0
129.0	146.0	169.0	2.6667	6.0
21.0	158.0	170.0	2.8	6.0
156.0	164.0	171.0	2.9167	18.0
88.0	102.0	172.0	3.0	3.0
58.0	147.0	173.0	3.5	3.0
162.0	165.0	174.0	3.7143	10.0
157.0	159.0	175.0	3.8	9.0
161.0	172.0	176.0	4.0833	15.0
142.0	169.0	177.0	4.8333	8.0
163.0	171.0	178.0	5.0278	22.0
166.0	174.0	179.0	5.4	20.0
15.0	175.0	180.0	5.8889	10.0
176.0	178.0	181.0	6.3697	37.0
23.0	173.0	182.0	6.6667	4.0
86.0	170.0	183.0	6.6667	7.0
66.0	143.0	184.0	8.3333	4.0
49.0	77.0	185.0	9.0	2.0
167.0	180.0	186.0	10.3667	13.0
168.0	181.0	187.0	12.0541	39.0
92.0	177.0	188.0	12.125	9.0
187.0	188.0	189.0	16.7863	48.0
179.0	184.0	190.0	23.45	24.0
189.0	190.0	191.0	31.7917	72.0
183.0	186.0	192.0	35.5934	20.0
59.0	182.0	193.0	62.0	5.0
191.0	192.0	194.0	64.1639	92.0
193.0	194.0	195.0	114.3348	97.0
185.0	195.0	196.0	130.4588	99.0
