cluster1	cluster2	clusterNew	distance	size
2.0	23.0	99.0	0.0	2.0
4.0	12.0	100.0	0.0	2.0
6.0	66.0	101.0	0.0	2.0
8.0	18.0	102.0	0.0	2.0
9.0	50.0	103.0	0.0	2.0
10.0	36.0	104.0	0.0	2.0
11.0	27.0	105.0	0.0	2.0
14.0	59.0	106.0	0.0	2.0
16.0	46.0	107.0	0.0	2.0
17.0	55.0	108.0	0.0	2.0
21.0	94.0	109.0	0.0	2.0
22.0	28.0	110.0	0.0	2.0
24.0	90.0	111.0	0.0	2.0
31.0	70.0	112.0	0.0	2.0
32.0	40.0	113.0	0.0	2.0
34.0	57.0	114.0	0.0	2.0
35.0	100.0	115.0	0.0	3.0
42.0	45.0	116.0	0.0	2.0
43.0	61.0	117.0	0.0	2.0
44.0	58.0	118.0	0.0	2.0
47.0	53.0	119.0	0.0	2.0
48.0	105.0	120.0	0.0	3.0
52.0	99.0	121.0	0.0	3.0
56.0	75.0	122.0	0.0	2.0
60.0	74.0	123.0	0.0	2.0
63.0	114.0	124.0	0.0	3.0
64.0	82.0	125.0	0.0	2.0
65.0	76.0	126.0	0.0	2.0
67.0	107.0	127.0	0.0	3.0
68.0	102.0	128.0	0.0	3.0
71.0	81.0	129.0	0.0	2.0
72.0	91.0	130.0	0.0	2.0
78.0	119.0	131.0	0.0	3.0
80.0	122.0	132.0	0.0	3.0
83.0	118.0	133.0	0.0	3.0
85.0	129.0	134.0	0.0	3.0
88.0	98.0	135.0	0.0	2.0
93.0	130.0	136.0	0.0	3.0
95.0	123.0	137.0	0.0	3.0
104.0	117.0	138.0	0.0	4.0
113.0	128.0	139.0	0.0	5.0
125.0	135.0	140.0	0.0	4.0
1.0	127.0	141.0	1.0	4.0
3.0	38.0	142.0	1.0	2.0
5.0	87.0	143.0	1.0	2.0
7.0	89.0	144.0	1.0	2.0
13.0	111.0	145.0	1.0	3.0
15.0	30.0	146.0	1.0	2.0
26.0	133.0	147.0	1.0	4.0
33.0	103.0	148.0	1.0	3.0
41.0	84.0	149.0	1.0	2.0
51.0	97.0	150.0	1.0	2.0
54.0	86.0	151.0	1.0	2.0
73.0	139.0	152.0	1.0	6.0
79.0	120.0	153.0	1.0	4.0
92.0	108.0	154.0	1.0	3.0
101.0	106.0	155.0	1.0	4.0
109.0	115.0	156.0	1.0	5.0
112.0	137.0	157.0	1.0	5.0
116.0	140.0	158.0	1.0	6.0
121.0	138.0	159.0	1.0	7.0
131.0	132.0	160.0	1.0	6.0
134.0	141.0	161.0	1.25	7.0
156.0	158.0	162.0	1.7333	11.0
148.0	159.0	163.0	1.7619	10.0
145.0	155.0	164.0	1.8333	7.0
0.0	49.0	165.0	2.0	2.0
19.0	29.0	166.0	2.0	2.0
25.0	39.0	167.0	2.0	2.0
143.0	160.0	168.0	2.0	8.0
154.0	161.0	169.0	2.0476	10.0
147.0	152.0	170.0	2.0833	10.0
142.0	157.0	171.0	2.1	7.0
62.0	167.0	172.0	3.0	3.0
163.0	171.0	173.0	3.1	17.0
153.0	168.0	174.0	3.25	12.0
69.0	150.0	175.0	3.5	3.0
136.0	144.0	176.0	3.5	5.0
124.0	164.0	177.0	3.7143	10.0
96.0	110.0	178.0	4.0	3.0
146.0	173.0	179.0	4.6765	19.0
169.0	175.0	180.0	4.7667	13.0
165.0	176.0	181.0	5.4	7.0
170.0	180.0	182.0	6.0	23.0
149.0	178.0	183.0	6.8333	5.0
162.0	179.0	184.0	6.8612	30.0
166.0	181.0	185.0	7.1429	9.0
174.0	182.0	186.0	10.308	35.0
177.0	184.0	187.0	11.4	40.0
126.0	151.0	188.0	11.5	4.0
172.0	183.0	189.0	12.4	8.0
20.0	77.0	190.0	13.0	2.0
37.0	190.0	191.0	20.5	3.0
186.0	187.0	192.0	21.9071	75.0
185.0	188.0	193.0	34.3056	13.0
189.0	192.0	194.0	36.5767	83.0
191.0	193.0	195.0	54.6667	16.0
194.0	195.0	196.0	115.4488	99.0
