cluster1	cluster2	clusterNew	distance	size
0.0	32.0	99.0	0.0	2.0
2.0	9.0	100.0	0.0	2.0
3.0	30.0	101.0	0.0	2.0
4.0	60.0	102.0	0.0	2.0
5.0	15.0	103.0	0.0	2.0
10.0	53.0	104.0	0.0	2.0
13.0	57.0	105.0	0.0	2.0
16.0	45.0	106.0	0.0	2.0
21.0	100.0	107.0	0.0	3.0
25.0	58.0	108.0	0.0	2.0
26.0	79.0	109.0	0.0	2.0
28.0	96.0	110.0	0.0	2.0
31.0	61.0	111.0	0.0	2.0
33.0	75.0	112.0	0.0	2.0
34.0	89.0	113.0	0.0	2.0
35.0	39.0	114.0	0.0	2.0
36.0	44.0	115.0	0.0	2.0
38.0	59.0	116.0	0.0	2.0
42.0	114.0	117.0	0.0	3.0
46.0	71.0	118.0	0.0	2.0
47.0	101.0	119.0	0.0	3.0
55.0	56.0	120.0	0.0	2.0
64.0	106.0	121.0	0.0	3.0
70.0	88.0	122.0	0.0	2.0
72.0	90.0	123.0	0.0	2.0
74.0	84.0	124.0	0.0	2.0
77.0	92.0	125.0	0.0	2.0
80.0	104.0	126.0	0.0	3.0
81.0	120.0	127.0	0.0	3.0
83.0	87.0	128.0	0.0	2.0
93.0	105.0	129.0	0.0	3.0
94.0	99.0	130.0	0.0	3.0
95.0	111.0	131.0	0.0	3.0
98.0	103.0	132.0	0.0	3.0
108.0	123.0	133.0	0.0	4.0
112.0	128.0	134.0	0.0	4.0
1.0	7.0	135.0	1.0	2.0
6.0	48.0	136.0	1.0	2.0
12.0	43.0	137.0	1.0	2.0
14.0	20.0	138.0	1.0	2.0
17.0	125.0	139.0	1.0	3.0
18.0	68.0	140.0	1.0	2.0
19.0	24.0	141.0	1.0	2.0
22.0	110.0	142.0	1.0	3.0
23.0	54.0	143.0	1.0	2.0
27.0	62.0	144.0	1.0	2.0
40.0	82.0	145.0	1.0	2.0
41.0	65.0	146.0	1.0	2.0
50.0	51.0	147.0	1.0	2.0
52.0	131.0	148.0	1.0	4.0
67.0	76.0	149.0	1.0	2.0
69.0	91.0	150.0	1.0	2.0
73.0	113.0	151.0	1.0	3.0
78.0	119.0	152.0	1.0	4.0
102.0	115.0	153.0	1.0	4.0
109.0	127.0	154.0	1.0	5.0
116.0	130.0	155.0	1.0	5.0
117.0	126.0	156.0	1.0	6.0
122.0	132.0	157.0	1.0	5.0
107.0	152.0	158.0	1.25	7.0
121.0	154.0	159.0	1.4	8.0
129.0	135.0	160.0	1.5	5.0
134.0	144.0	161.0	1.5	6.0
148.0	155.0	162.0	1.85	9.0
156.0	157.0	163.0	1.9	11.0
11.0	63.0	164.0	2.0	2.0
37.0	85.0	165.0	2.0	2.0
86.0	97.0	166.0	2.0	2.0
137.0	153.0	167.0	2.0	6.0
139.0	142.0	168.0	2.0	6.0
140.0	145.0	169.0	2.0	4.0
133.0	159.0	170.0	2.125	12.0
29.0	141.0	171.0	2.5	3.0
49.0	150.0	172.0	2.5	3.0
158.0	167.0	173.0	2.881	13.0
147.0	169.0	174.0	3.0	6.0
161.0	163.0	175.0	3.1364	17.0
151.0	160.0	176.0	3.2667	8.0
66.0	138.0	177.0	3.5	3.0
136.0	164.0	178.0	3.5	4.0
149.0	165.0	179.0	3.5	4.0
124.0	168.0	180.0	3.6667	8.0
8.0	162.0	181.0	3.7778	10.0
166.0	171.0	182.0	5.3333	5.0
170.0	180.0	183.0	5.6667	20.0
174.0	181.0	184.0	6.1	16.0
173.0	175.0	185.0	6.8552	30.0
118.0	146.0	186.0	7.5	4.0
176.0	182.0	187.0	10.175	13.0
183.0	185.0	188.0	11.35	50.0
177.0	178.0	189.0	11.5833	7.0
184.0	187.0	190.0	16.226	29.0
188.0	190.0	191.0	25.6262	79.0
179.0	186.0	192.0	30.5	8.0
172.0	191.0	193.0	39.0338	82.0
189.0	193.0	194.0	51.7753	89.0
192.0	194.0	195.0	97.0112	97.0
143.0	195.0	196.0	123.4897	99.0
