cluster1	cluster2	clusterNew	distance	size
5.0	33.0	99.0	0.0	2.0
6.0	13.0	100.0	0.0	2.0
9.0	35.0	101.0	0.0	2.0
14.0	81.0	102.0	0.0	2.0
16.0	46.0	103.0	0.0	2.0
18.0	40.0	104.0	0.0	2.0
20.0	57.0	105.0	0.0	2.0
28.0	31.0	106.0	0.0	2.0
29.0	51.0	107.0	0.0	2.0
30.0	83.0	108.0	0.0	2.0
34.0	64.0	109.0	0.0	2.0
38.0	49.0	110.0	0.0	2.0
43.0	60.0	111.0	0.0	2.0
55.0	58.0	112.0	0.0	2.0
59.0	103.0	113.0	0.0	3.0
62.0	110.0	114.0	0.0	3.0
69.0	94.0	115.0	0.0	2.0
85.0	104.0	116.0	0.0	3.0
88.0	109.0	117.0	0.0	3.0
0.0	114.0	118.0	1.0	4.0
1.0	102.0	119.0	1.0	3.0
3.0	22.0	120.0	1.0	2.0
8.0	113.0	121.0	1.0	4.0
11.0	63.0	122.0	1.0	2.0
15.0	45.0	123.0	1.0	2.0
17.0	66.0	124.0	1.0	2.0
25.0	39.0	125.0	1.0	2.0
32.0	68.0	126.0	1.0	2.0
36.0	89.0	127.0	1.0	2.0
37.0	100.0	128.0	1.0	3.0
47.0	53.0	129.0	1.0	2.0
50.0	111.0	130.0	1.0	3.0
54.0	98.0	131.0	1.0	2.0
70.0	87.0	132.0	1.0	2.0
82.0	106.0	133.0	1.0	3.0
99.0	101.0	134.0	1.0	4.0
61.0	127.0	135.0	1.5	3.0
73.0	129.0	136.0	1.5	3.0
105.0	124.0	137.0	1.5	4.0
116.0	126.0	138.0	1.5	5.0
118.0	120.0	139.0	1.75	6.0
2.0	93.0	140.0	2.0	2.0
19.0	77.0	141.0	2.0	2.0
27.0	80.0	142.0	2.0	2.0
41.0	84.0	143.0	2.0	2.0
44.0	92.0	144.0	2.0	2.0
74.0	91.0	145.0	2.0	2.0
132.0	134.0	146.0	2.0	6.0
71.0	121.0	147.0	2.25	5.0
130.0	135.0	148.0	2.3333	6.0
42.0	131.0	149.0	2.5	3.0
48.0	122.0	150.0	2.5	3.0
128.0	137.0	151.0	2.5833	7.0
67.0	138.0	152.0	2.6	6.0
108.0	119.0	153.0	2.6667	5.0
4.0	78.0	154.0	3.0	2.0
65.0	76.0	155.0	3.0	2.0
97.0	115.0	156.0	3.0	3.0
52.0	139.0	157.0	3.3333	7.0
26.0	152.0	158.0	3.8333	7.0
75.0	146.0	159.0	3.8333	7.0
136.0	151.0	160.0	3.8571	10.0
107.0	117.0	161.0	4.0	5.0
123.0	150.0	162.0	4.1667	5.0
141.0	149.0	163.0	4.3333	5.0
12.0	154.0	164.0	4.5	3.0
142.0	159.0	165.0	4.7143	9.0
10.0	148.0	166.0	4.8333	7.0
7.0	21.0	167.0	5.0	2.0
133.0	157.0	168.0	5.4762	10.0
153.0	160.0	169.0	6.7	15.0
144.0	158.0	170.0	6.7143	9.0
86.0	95.0	171.0	7.0	2.0
24.0	163.0	172.0	7.4	6.0
125.0	168.0	173.0	8.0	12.0
140.0	167.0	174.0	9.5	4.0
164.0	166.0	175.0	9.8571	10.0
161.0	172.0	176.0	10.2333	11.0
162.0	169.0	177.0	10.9333	20.0
56.0	155.0	178.0	13.5	3.0
72.0	145.0	179.0	15.0	3.0
156.0	171.0	180.0	15.5	5.0
165.0	170.0	181.0	17.8889	18.0
147.0	177.0	182.0	19.0	25.0
174.0	176.0	183.0	20.4318	15.0
79.0	178.0	184.0	26.0	4.0
175.0	179.0	185.0	32.1	13.0
173.0	180.0	186.0	34.9667	17.0
23.0	184.0	187.0	35.5	5.0
96.0	143.0	188.0	41.0	3.0
181.0	182.0	189.0	46.2778	43.0
183.0	185.0	190.0	60.4256	28.0
186.0	188.0	191.0	75.451	20.0
190.0	191.0	192.0	101.5214	48.0
90.0	112.0	193.0	112.0	3.0
187.0	189.0	194.0	130.0279	48.0
193.0	194.0	195.0	227.5833	51.0
192.0	195.0	196.0	487.5086	99.0
