cluster1	cluster2	clusterNew	distance	size
0.0	21.0	99.0	0.0	2.0
3.0	98.0	100.0	0.0	2.0
4.0	63.0	101.0	0.0	2.0
7.0	89.0	102.0	0.0	2.0
8.0	55.0	103.0	0.0	2.0
10.0	36.0	104.0	0.0	2.0
11.0	23.0	105.0	0.0	2.0
12.0	35.0	106.0	0.0	2.0
13.0	14.0	107.0	0.0	2.0
16.0	32.0	108.0	0.0	2.0
17.0	18.0	109.0	0.0	2.0
22.0	28.0	110.0	0.0	2.0
26.0	27.0	111.0	0.0	2.0
29.0	49.0	112.0	0.0	2.0
37.0	104.0	113.0	0.0	3.0
40.0	75.0	114.0	0.0	2.0
44.0	45.0	115.0	0.0	2.0
48.0	79.0	116.0	0.0	2.0
50.0	61.0	117.0	0.0	2.0
51.0	94.0	118.0	0.0	2.0
56.0	67.0	119.0	0.0	2.0
65.0	76.0	120.0	0.0	2.0
69.0	88.0	121.0	0.0	2.0
70.0	90.0	122.0	0.0	2.0
72.0	91.0	123.0	0.0	2.0
80.0	108.0	124.0	0.0	3.0
81.0	103.0	125.0	0.0	3.0
83.0	115.0	126.0	0.0	3.0
85.0	116.0	127.0	0.0	3.0
93.0	99.0	128.0	0.0	3.0
123.0	128.0	129.0	0.0	5.0
1.0	78.0	130.0	1.0	2.0
5.0	87.0	131.0	1.0	2.0
9.0	106.0	132.0	1.0	3.0
19.0	58.0	133.0	1.0	2.0
20.0	57.0	134.0	1.0	2.0
24.0	100.0	135.0	1.0	3.0
31.0	82.0	136.0	1.0	2.0
34.0	77.0	137.0	1.0	2.0
39.0	62.0	138.0	1.0	2.0
47.0	122.0	139.0	1.0	3.0
53.0	113.0	140.0	1.0	4.0
60.0	119.0	141.0	1.0	3.0
68.0	117.0	142.0	1.0	3.0
84.0	96.0	143.0	1.0	2.0
102.0	129.0	144.0	1.0	7.0
105.0	127.0	145.0	1.0	5.0
111.0	114.0	146.0	1.0	4.0
124.0	125.0	147.0	1.0	6.0
101.0	132.0	148.0	1.3333	5.0
109.0	142.0	149.0	1.3333	5.0
107.0	134.0	150.0	1.5	4.0
110.0	143.0	151.0	1.5	4.0
112.0	137.0	152.0	1.5	4.0
133.0	140.0	153.0	1.75	6.0
141.0	145.0	154.0	1.9333	8.0
135.0	144.0	155.0	1.9524	10.0
25.0	38.0	156.0	2.0	2.0
92.0	120.0	157.0	2.0	3.0
130.0	146.0	158.0	2.0	6.0
131.0	147.0	159.0	2.0	8.0
136.0	138.0	160.0	2.0	4.0
33.0	139.0	161.0	2.6667	4.0
41.0	151.0	162.0	2.75	5.0
126.0	149.0	163.0	2.8	8.0
2.0	42.0	164.0	3.0	2.0
15.0	154.0	165.0	3.125	9.0
158.0	159.0	166.0	3.1667	14.0
64.0	152.0	167.0	3.25	5.0
73.0	150.0	168.0	3.25	5.0
43.0	153.0	169.0	3.6667	7.0
52.0	156.0	170.0	4.0	3.0
121.0	155.0	171.0	4.3	12.0
160.0	162.0	172.0	4.3	9.0
6.0	168.0	173.0	4.4	6.0
74.0	164.0	174.0	4.5	3.0
157.0	163.0	175.0	4.9167	11.0
148.0	161.0	176.0	5.8	9.0
167.0	171.0	177.0	5.8167	17.0
165.0	169.0	178.0	7.3651	16.0
95.0	118.0	179.0	9.0	3.0
170.0	172.0	180.0	9.2222	12.0
166.0	176.0	181.0	10.5794	23.0
174.0	177.0	182.0	11.2941	20.0
175.0	178.0	183.0	13.0909	27.0
66.0	71.0	184.0	14.0	2.0
179.0	182.0	185.0	16.4	23.0
173.0	181.0	186.0	19.8841	29.0
183.0	186.0	187.0	29.5632	56.0
97.0	184.0	188.0	32.0	3.0
180.0	185.0	189.0	40.8442	35.0
30.0	188.0	190.0	60.6667	4.0
187.0	189.0	191.0	66.3857	91.0
190.0	191.0	192.0	116.3901	95.0
46.0	192.0	193.0	159.0105	96.0
59.0	193.0	194.0	295.6458	97.0
54.0	86.0	195.0	8256.0	2.0
194.0	195.0	196.0	12484.5979	99.0
