cluster1	cluster2	clusterNew	distance	size
0.0	74.0	99.0	0.0	2.0
5.0	32.0	100.0	0.0	2.0
6.0	13.0	101.0	0.0	2.0
10.0	50.0	102.0	0.0	2.0
11.0	80.0	103.0	0.0	2.0
12.0	76.0	104.0	0.0	2.0
16.0	27.0	105.0	0.0	2.0
18.0	78.0	106.0	0.0	2.0
19.0	64.0	107.0	0.0	2.0
22.0	28.0	108.0	0.0	2.0
24.0	93.0	109.0	0.0	2.0
30.0	47.0	110.0	0.0	2.0
31.0	38.0	111.0	0.0	2.0
33.0	68.0	112.0	0.0	2.0
34.0	88.0	113.0	0.0	2.0
44.0	46.0	114.0	0.0	2.0
56.0	79.0	115.0	0.0	2.0
57.0	90.0	116.0	0.0	2.0
58.0	105.0	117.0	0.0	3.0
61.0	86.0	118.0	0.0	2.0
67.0	110.0	119.0	0.0	3.0
72.0	77.0	120.0	0.0	2.0
75.0	81.0	121.0	0.0	2.0
82.0	111.0	122.0	0.0	3.0
83.0	85.0	123.0	0.0	2.0
84.0	96.0	124.0	0.0	2.0
91.0	99.0	125.0	0.0	3.0
95.0	114.0	126.0	0.0	3.0
1.0	8.0	127.0	1.0	2.0
4.0	115.0	128.0	1.0	3.0
7.0	102.0	129.0	1.0	3.0
14.0	101.0	130.0	1.0	3.0
15.0	37.0	131.0	1.0	2.0
23.0	45.0	132.0	1.0	2.0
25.0	51.0	133.0	1.0	2.0
29.0	107.0	134.0	1.0	3.0
35.0	48.0	135.0	1.0	2.0
36.0	100.0	136.0	1.0	3.0
42.0	98.0	137.0	1.0	2.0
43.0	103.0	138.0	1.0	3.0
49.0	94.0	139.0	1.0	2.0
52.0	120.0	140.0	1.0	3.0
59.0	112.0	141.0	1.0	3.0
60.0	117.0	142.0	1.0	4.0
69.0	125.0	143.0	1.0	4.0
70.0	87.0	144.0	1.0	2.0
71.0	123.0	145.0	1.0	3.0
106.0	119.0	146.0	1.0	5.0
108.0	124.0	147.0	1.0	4.0
113.0	118.0	148.0	1.0	4.0
122.0	126.0	149.0	1.0	6.0
54.0	134.0	150.0	1.3333	4.0
55.0	136.0	151.0	1.3333	4.0
121.0	142.0	152.0	1.75	6.0
141.0	144.0	153.0	1.8333	5.0
145.0	149.0	154.0	1.8333	9.0
17.0	92.0	155.0	2.0	2.0
20.0	63.0	156.0	2.0	2.0
73.0	116.0	157.0	2.0	3.0
129.0	148.0	158.0	2.1667	7.0
139.0	140.0	159.0	2.1667	5.0
65.0	128.0	160.0	2.3333	4.0
138.0	151.0	161.0	2.3333	7.0
2.0	137.0	162.0	2.5	3.0
66.0	135.0	163.0	2.5	3.0
146.0	154.0	164.0	2.5111	14.0
109.0	150.0	165.0	3.0	6.0
104.0	163.0	166.0	3.3333	5.0
143.0	159.0	167.0	3.45	9.0
156.0	157.0	168.0	3.6667	5.0
152.0	161.0	169.0	3.8333	13.0
127.0	131.0	170.0	4.0	4.0
158.0	165.0	171.0	4.4286	13.0
62.0	133.0	172.0	4.5	3.0
132.0	155.0	173.0	4.5	4.0
40.0	153.0	174.0	4.6	6.0
164.0	174.0	175.0	6.381	20.0
160.0	169.0	176.0	6.4808	17.0
130.0	168.0	177.0	7.5333	8.0
162.0	171.0	178.0	7.7179	16.0
21.0	89.0	179.0	9.0	2.0
170.0	173.0	180.0	9.25	8.0
39.0	147.0	181.0	9.5	5.0
9.0	97.0	182.0	10.0	2.0
53.0	175.0	183.0	10.7	21.0
172.0	178.0	184.0	11.0625	19.0
3.0	167.0	185.0	11.3333	10.0
166.0	176.0	186.0	11.7059	22.0
179.0	185.0	187.0	15.3	12.0
177.0	180.0	188.0	19.5	16.0
183.0	186.0	189.0	19.7641	43.0
41.0	181.0	190.0	28.4	6.0
184.0	187.0	191.0	33.9342	31.0
26.0	188.0	192.0	34.125	17.0
189.0	192.0	193.0	46.58	60.0
191.0	193.0	194.0	70.9516	91.0
190.0	194.0	195.0	126.663	97.0
182.0	195.0	196.0	139.5052	99.0
