cluster1	cluster2	clusterNew	distance	size
1.0	71.0	99.0	0.0	2.0
5.0	33.0	100.0	0.0	2.0
8.0	46.0	101.0	0.0	2.0
9.0	35.0	102.0	0.0	2.0
11.0	32.0	103.0	0.0	2.0
13.0	81.0	104.0	0.0	2.0
15.0	91.0	105.0	0.0	2.0
16.0	28.0	106.0	0.0	2.0
22.0	67.0	107.0	0.0	2.0
25.0	75.0	108.0	0.0	2.0
30.0	53.0	109.0	0.0	2.0
31.0	95.0	110.0	0.0	2.0
40.0	103.0	111.0	0.0	3.0
44.0	85.0	112.0	0.0	2.0
45.0	69.0	113.0	0.0	2.0
62.0	65.0	114.0	0.0	2.0
64.0	73.0	115.0	0.0	2.0
68.0	106.0	116.0	0.0	3.0
70.0	98.0	117.0	0.0	2.0
76.0	78.0	118.0	0.0	2.0
86.0	92.0	119.0	0.0	2.0
94.0	107.0	120.0	0.0	3.0
101.0	119.0	121.0	0.0	4.0
109.0	116.0	122.0	0.0	5.0
0.0	49.0	123.0	1.0	2.0
3.0	77.0	124.0	1.0	2.0
6.0	20.0	125.0	1.0	2.0
12.0	74.0	126.0	1.0	2.0
14.0	59.0	127.0	1.0	2.0
17.0	47.0	128.0	1.0	2.0
18.0	55.0	129.0	1.0	2.0
19.0	93.0	130.0	1.0	2.0
26.0	39.0	131.0	1.0	2.0
27.0	105.0	132.0	1.0	3.0
36.0	43.0	133.0	1.0	2.0
37.0	96.0	134.0	1.0	2.0
38.0	108.0	135.0	1.0	3.0
50.0	115.0	136.0	1.0	3.0
51.0	87.0	137.0	1.0	2.0
52.0	61.0	138.0	1.0	2.0
54.0	57.0	139.0	1.0	2.0
58.0	83.0	140.0	1.0	2.0
79.0	122.0	141.0	1.0	6.0
80.0	100.0	142.0	1.0	3.0
82.0	120.0	143.0	1.0	4.0
88.0	117.0	144.0	1.0	3.0
90.0	113.0	145.0	1.0	3.0
99.0	111.0	146.0	1.0	5.0
104.0	114.0	147.0	1.0	4.0
21.0	124.0	148.0	1.5	3.0
102.0	126.0	149.0	1.5	4.0
110.0	138.0	150.0	1.5	4.0
112.0	129.0	151.0	1.5	4.0
118.0	127.0	152.0	1.5	4.0
121.0	146.0	153.0	1.6	9.0
128.0	141.0	154.0	1.6667	8.0
131.0	136.0	155.0	1.8333	5.0
132.0	137.0	156.0	1.8333	5.0
24.0	42.0	157.0	2.0	2.0
41.0	84.0	158.0	2.0	2.0
142.0	144.0	159.0	2.0	6.0
23.0	134.0	160.0	2.5	3.0
63.0	125.0	161.0	2.5	3.0
135.0	143.0	162.0	2.5833	7.0
29.0	34.0	163.0	3.0	2.0
152.0	153.0	164.0	3.1389	13.0
48.0	150.0	165.0	3.25	5.0
140.0	151.0	166.0	3.25	6.0
147.0	154.0	167.0	3.25	12.0
130.0	157.0	168.0	3.5	4.0
155.0	156.0	169.0	4.0	10.0
2.0	133.0	170.0	4.5	3.0
7.0	139.0	171.0	4.5	3.0
56.0	164.0	172.0	5.0769	14.0
4.0	145.0	173.0	5.3333	4.0
162.0	165.0	174.0	5.5429	12.0
166.0	167.0	175.0	5.6667	18.0
60.0	66.0	176.0	6.0	2.0
149.0	168.0	177.0	6.0	8.0
159.0	169.0	178.0	6.2667	16.0
161.0	171.0	179.0	6.3333	6.0
173.0	179.0	180.0	9.8333	10.0
172.0	175.0	181.0	9.8413	32.0
10.0	97.0	182.0	10.0	2.0
160.0	174.0	183.0	10.5	15.0
163.0	177.0	184.0	11.75	10.0
176.0	182.0	185.0	15.0	4.0
178.0	184.0	186.0	15.35	26.0
72.0	123.0	187.0	19.5	3.0
158.0	181.0	188.0	19.75	34.0
183.0	186.0	189.0	21.5872	41.0
170.0	187.0	190.0	35.0	6.0
180.0	185.0	191.0	35.4	14.0
188.0	189.0	192.0	39.1679	75.0
148.0	190.0	193.0	54.5	9.0
191.0	192.0	194.0	70.2143	89.0
89.0	193.0	195.0	80.6667	10.0
194.0	195.0	196.0	210.5551	99.0
