cluster1	cluster2	clusterNew	distance	size
0.0	7.0	99.0	0.0	2.0
2.0	92.0	100.0	0.0	2.0
4.0	30.0	101.0	0.0	2.0
5.0	12.0	102.0	0.0	2.0
6.0	20.0	103.0	0.0	2.0
10.0	17.0	104.0	0.0	2.0
13.0	57.0	105.0	0.0	2.0
15.0	75.0	106.0	0.0	2.0
18.0	85.0	107.0	0.0	2.0
19.0	74.0	108.0	0.0	2.0
21.0	25.0	109.0	0.0	2.0
24.0	29.0	110.0	0.0	2.0
27.0	89.0	111.0	0.0	2.0
31.0	38.0	112.0	0.0	2.0
32.0	68.0	113.0	0.0	2.0
33.0	47.0	114.0	0.0	2.0
34.0	82.0	115.0	0.0	2.0
36.0	60.0	116.0	0.0	2.0
40.0	44.0	117.0	0.0	2.0
48.0	70.0	118.0	0.0	2.0
49.0	99.0	119.0	0.0	3.0
50.0	104.0	120.0	0.0	3.0
51.0	69.0	121.0	0.0	2.0
52.0	64.0	122.0	0.0	2.0
53.0	78.0	123.0	0.0	2.0
54.0	110.0	124.0	0.0	3.0
55.0	58.0	125.0	0.0	2.0
59.0	73.0	126.0	0.0	2.0
63.0	103.0	127.0	0.0	3.0
72.0	91.0	128.0	0.0	2.0
83.0	102.0	129.0	0.0	3.0
86.0	108.0	130.0	0.0	3.0
88.0	112.0	131.0	0.0	3.0
94.0	122.0	132.0	0.0	3.0
95.0	98.0	133.0	0.0	2.0
114.0	118.0	134.0	0.0	4.0
116.0	129.0	135.0	0.0	5.0
1.0	107.0	136.0	1.0	3.0
3.0	62.0	137.0	1.0	2.0
9.0	37.0	138.0	1.0	2.0
11.0	87.0	139.0	1.0	2.0
14.0	126.0	140.0	1.0	3.0
22.0	96.0	141.0	1.0	2.0
26.0	111.0	142.0	1.0	3.0
43.0	135.0	143.0	1.0	6.0
45.0	100.0	144.0	1.0	3.0
77.0	97.0	145.0	1.0	2.0
93.0	124.0	146.0	1.0	4.0
106.0	134.0	147.0	1.0	6.0
109.0	121.0	148.0	1.0	4.0
115.0	131.0	149.0	1.0	5.0
119.0	130.0	150.0	1.0	6.0
132.0	133.0	151.0	1.0	5.0
90.0	144.0	152.0	1.3333	4.0
101.0	142.0	153.0	1.3333	5.0
105.0	140.0	154.0	1.3333	5.0
128.0	147.0	155.0	1.3333	8.0
35.0	139.0	156.0	1.5	3.0
39.0	137.0	157.0	1.5	3.0
146.0	150.0	158.0	1.75	10.0
41.0	84.0	159.0	2.0	2.0
145.0	148.0	160.0	2.0	6.0
149.0	151.0	161.0	2.0	10.0
117.0	136.0	162.0	2.3333	5.0
28.0	141.0	163.0	2.5	3.0
80.0	138.0	164.0	2.5	3.0
143.0	153.0	165.0	2.9667	11.0
46.0	125.0	166.0	3.0	3.0
61.0	120.0	167.0	3.0	4.0
67.0	81.0	168.0	3.0	2.0
123.0	152.0	169.0	3.0	6.0
127.0	154.0	170.0	3.2	8.0
66.0	71.0	171.0	4.0	2.0
155.0	169.0	172.0	4.0	14.0
157.0	163.0	173.0	4.3333	6.0
158.0	167.0	174.0	4.95	14.0
156.0	165.0	175.0	5.1818	14.0
76.0	164.0	176.0	5.6667	4.0
56.0	79.0	177.0	6.0	2.0
166.0	171.0	178.0	6.0	5.0
113.0	162.0	179.0	6.6	7.0
161.0	174.0	180.0	6.8143	24.0
42.0	160.0	181.0	6.8333	7.0
65.0	176.0	182.0	7.75	5.0
173.0	181.0	183.0	8.3095	13.0
170.0	175.0	184.0	8.9286	22.0
8.0	16.0	185.0	10.0	2.0
172.0	184.0	186.0	14.0325	36.0
23.0	177.0	187.0	15.0	3.0
159.0	183.0	188.0	15.3077	15.0
179.0	185.0	189.0	16.7143	9.0
178.0	182.0	190.0	23.2	10.0
180.0	188.0	191.0	26.1083	39.0
186.0	191.0	192.0	37.5278	75.0
168.0	189.0	193.0	41.5	11.0
190.0	192.0	194.0	65.8533	85.0
187.0	193.0	195.0	113.5455	14.0
194.0	195.0	196.0	163.6916	99.0
