cluster1	cluster2	clusterNew	distance	size
2.0	7.0	99.0	0.0	2.0
5.0	36.0	100.0	0.0	2.0
10.0	27.0	101.0	0.0	2.0
12.0	70.0	102.0	0.0	2.0
13.0	20.0	103.0	0.0	2.0
18.0	83.0	104.0	0.0	2.0
19.0	54.0	105.0	0.0	2.0
21.0	93.0	106.0	0.0	2.0
25.0	88.0	107.0	0.0	2.0
26.0	50.0	108.0	0.0	2.0
29.0	42.0	109.0	0.0	2.0
31.0	37.0	110.0	0.0	2.0
43.0	47.0	111.0	0.0	2.0
46.0	58.0	112.0	0.0	2.0
52.0	82.0	113.0	0.0	2.0
60.0	75.0	114.0	0.0	2.0
64.0	105.0	115.0	0.0	3.0
67.0	112.0	116.0	0.0	3.0
79.0	85.0	117.0	0.0	2.0
100.0	111.0	118.0	0.0	4.0
3.0	74.0	119.0	1.0	2.0
4.0	61.0	120.0	1.0	2.0
9.0	73.0	121.0	1.0	2.0
17.0	56.0	122.0	1.0	2.0
24.0	98.0	123.0	1.0	2.0
28.0	116.0	124.0	1.0	4.0
30.0	40.0	125.0	1.0	2.0
32.0	59.0	126.0	1.0	2.0
33.0	114.0	127.0	1.0	3.0
34.0	51.0	128.0	1.0	2.0
35.0	66.0	129.0	1.0	2.0
45.0	63.0	130.0	1.0	2.0
48.0	72.0	131.0	1.0	2.0
80.0	101.0	132.0	1.0	3.0
87.0	118.0	133.0	1.0	5.0
99.0	106.0	134.0	1.0	4.0
109.0	115.0	135.0	1.0	5.0
117.0	124.0	136.0	1.25	6.0
57.0	121.0	137.0	1.5	3.0
68.0	125.0	138.0	1.5	3.0
90.0	119.0	139.0	1.5	3.0
102.0	129.0	140.0	1.5	4.0
107.0	128.0	141.0	1.5	4.0
108.0	134.0	142.0	1.5	6.0
127.0	133.0	143.0	1.5333	8.0
123.0	135.0	144.0	1.9	7.0
22.0	39.0	145.0	2.0	2.0
23.0	110.0	146.0	2.0	3.0
44.0	104.0	147.0	2.0	3.0
69.0	96.0	148.0	2.0	2.0
71.0	84.0	149.0	2.0	2.0
130.0	131.0	150.0	2.0	4.0
78.0	120.0	151.0	2.5	3.0
132.0	142.0	152.0	2.6667	9.0
0.0	91.0	153.0	3.0	2.0
8.0	16.0	154.0	3.0	2.0
14.0	49.0	155.0	3.0	2.0
38.0	113.0	156.0	3.0	3.0
94.0	95.0	157.0	3.0	2.0
103.0	137.0	158.0	3.0	5.0
122.0	126.0	159.0	3.0	4.0
139.0	141.0	160.0	3.25	7.0
6.0	150.0	161.0	3.5	5.0
138.0	147.0	162.0	3.6667	6.0
1.0	81.0	163.0	4.0	2.0
11.0	15.0	164.0	4.0	2.0
145.0	148.0	165.0	4.0	4.0
146.0	156.0	166.0	4.3333	6.0
143.0	152.0	167.0	4.4861	17.0
144.0	160.0	168.0	5.2857	14.0
161.0	164.0	169.0	6.2	7.0
159.0	162.0	170.0	6.8333	10.0
155.0	158.0	171.0	7.3	7.0
151.0	167.0	172.0	7.3333	20.0
89.0	153.0	173.0	7.5	3.0
154.0	163.0	174.0	7.5	4.0
53.0	165.0	175.0	8.0	5.0
76.0	77.0	176.0	9.0	2.0
136.0	149.0	177.0	10.8333	8.0
140.0	171.0	178.0	11.5357	11.0
97.0	175.0	179.0	11.6	6.0
168.0	172.0	180.0	11.6	34.0
166.0	170.0	181.0	12.9333	16.0
62.0	92.0	182.0	18.0	2.0
157.0	180.0	183.0	18.8235	36.0
169.0	178.0	184.0	19.4805	18.0
55.0	181.0	185.0	25.25	17.0
177.0	185.0	186.0	27.1103	25.0
176.0	182.0	187.0	32.5	4.0
183.0	184.0	188.0	38.3889	54.0
41.0	186.0	189.0	63.56	26.0
174.0	189.0	190.0	68.1346	30.0
173.0	188.0	191.0	68.9259	57.0
65.0	187.0	192.0	77.75	5.0
179.0	191.0	193.0	102.3684	63.0
190.0	192.0	194.0	200.0	35.0
193.0	194.0	195.0	391.181	98.0
86.0	195.0	196.0	9162.7551	99.0
