cluster1	cluster2	clusterNew	distance	size
0.0	7.0	99.0	0.0	2.0
4.0	70.0	100.0	0.0	2.0
6.0	71.0	101.0	0.0	2.0
8.0	32.0	102.0	0.0	2.0
12.0	36.0	103.0	0.0	2.0
14.0	15.0	104.0	0.0	2.0
19.0	29.0	105.0	0.0	2.0
20.0	45.0	106.0	0.0	2.0
21.0	89.0	107.0	0.0	2.0
22.0	28.0	108.0	0.0	2.0
24.0	34.0	109.0	0.0	2.0
25.0	31.0	110.0	0.0	2.0
40.0	67.0	111.0	0.0	2.0
42.0	109.0	112.0	0.0	3.0
43.0	60.0	113.0	0.0	2.0
49.0	86.0	114.0	0.0	2.0
51.0	69.0	115.0	0.0	2.0
53.0	103.0	116.0	0.0	3.0
59.0	106.0	117.0	0.0	3.0
61.0	113.0	118.0	0.0	3.0
77.0	99.0	119.0	0.0	3.0
82.0	110.0	120.0	0.0	3.0
94.0	95.0	121.0	0.0	2.0
2.0	50.0	122.0	1.0	2.0
3.0	54.0	123.0	1.0	2.0
13.0	48.0	124.0	1.0	2.0
16.0	44.0	125.0	1.0	2.0
18.0	68.0	126.0	1.0	2.0
26.0	27.0	127.0	1.0	2.0
30.0	83.0	128.0	1.0	2.0
33.0	47.0	129.0	1.0	2.0
35.0	100.0	130.0	1.0	3.0
39.0	62.0	131.0	1.0	2.0
41.0	84.0	132.0	1.0	2.0
52.0	121.0	133.0	1.0	3.0
55.0	58.0	134.0	1.0	2.0
63.0	101.0	135.0	1.0	3.0
64.0	98.0	136.0	1.0	2.0
65.0	76.0	137.0	1.0	2.0
72.0	74.0	138.0	1.0	2.0
75.0	116.0	139.0	1.0	4.0
78.0	118.0	140.0	1.0	4.0
85.0	102.0	141.0	1.0	3.0
88.0	105.0	142.0	1.0	3.0
93.0	114.0	143.0	1.0	3.0
96.0	108.0	144.0	1.0	3.0
104.0	117.0	145.0	1.0	5.0
111.0	141.0	146.0	1.3333	5.0
23.0	125.0	147.0	1.5	3.0
80.0	127.0	148.0	1.5	3.0
112.0	136.0	149.0	1.5	5.0
120.0	131.0	150.0	1.5	5.0
119.0	143.0	151.0	1.6667	6.0
130.0	139.0	152.0	1.9167	7.0
37.0	81.0	153.0	2.0	2.0
90.0	92.0	154.0	2.0	2.0
123.0	142.0	155.0	2.1667	5.0
57.0	124.0	156.0	2.5	3.0
79.0	134.0	157.0	2.5	3.0
73.0	145.0	158.0	2.6	6.0
115.0	150.0	159.0	2.6	7.0
38.0	133.0	160.0	2.6667	4.0
126.0	146.0	161.0	2.7	7.0
9.0	148.0	162.0	3.0	4.0
10.0	107.0	163.0	3.0	3.0
46.0	135.0	164.0	3.3333	4.0
1.0	161.0	165.0	3.5714	8.0
149.0	155.0	166.0	3.8	10.0
132.0	144.0	167.0	4.1667	5.0
158.0	164.0	168.0	4.3333	10.0
140.0	152.0	169.0	4.8214	11.0
87.0	129.0	170.0	5.5	3.0
91.0	163.0	171.0	6.0	4.0
159.0	167.0	172.0	6.1429	12.0
128.0	156.0	173.0	6.1667	5.0
56.0	157.0	174.0	6.6667	4.0
66.0	162.0	175.0	6.75	5.0
122.0	171.0	176.0	8.0	6.0
151.0	166.0	177.0	8.8667	16.0
147.0	165.0	178.0	8.875	11.0
160.0	172.0	179.0	9.4167	16.0
168.0	173.0	180.0	9.7	15.0
5.0	170.0	181.0	10.6667	4.0
97.0	138.0	182.0	12.5	3.0
17.0	154.0	183.0	13.0	3.0
153.0	178.0	184.0	19.4545	13.0
175.0	181.0	185.0	20.4	9.0
177.0	179.0	186.0	21.6875	32.0
180.0	183.0	187.0	35.3333	18.0
182.0	186.0	188.0	47.5521	35.0
11.0	185.0	189.0	49.6667	10.0
137.0	184.0	190.0	57.9615	15.0
169.0	189.0	191.0	73.4818	21.0
174.0	187.0	192.0	73.7778	22.0
176.0	188.0	193.0	91.3095	41.0
190.0	192.0	194.0	188.3697	37.0
191.0	194.0	195.0	333.9202	58.0
193.0	195.0	196.0	1173.6081	99.0
