cluster1	cluster2	clusterNew	distance	size
0.0	51.0	99.0	0.0	2.0
1.0	55.0	100.0	0.0	2.0
5.0	25.0	101.0	0.0	2.0
7.0	93.0	102.0	0.0	2.0
8.0	68.0	103.0	0.0	2.0
9.0	88.0	104.0	0.0	2.0
10.0	12.0	105.0	0.0	2.0
11.0	48.0	106.0	0.0	2.0
15.0	50.0	107.0	0.0	2.0
19.0	29.0	108.0	0.0	2.0
20.0	58.0	109.0	0.0	2.0
22.0	75.0	110.0	0.0	2.0
31.0	61.0	111.0	0.0	2.0
36.0	43.0	112.0	0.0	2.0
42.0	98.0	113.0	0.0	2.0
45.0	77.0	114.0	0.0	2.0
46.0	65.0	115.0	0.0	2.0
56.0	57.0	116.0	0.0	2.0
63.0	111.0	117.0	0.0	3.0
67.0	71.0	118.0	0.0	2.0
78.0	95.0	119.0	0.0	2.0
87.0	101.0	120.0	0.0	3.0
105.0	113.0	121.0	0.0	4.0
115.0	118.0	122.0	0.0	4.0
2.0	4.0	123.0	1.0	2.0
3.0	104.0	124.0	1.0	3.0
13.0	86.0	125.0	1.0	2.0
14.0	107.0	126.0	1.0	3.0
16.0	100.0	127.0	1.0	3.0
17.0	92.0	128.0	1.0	2.0
23.0	41.0	129.0	1.0	2.0
24.0	108.0	130.0	1.0	3.0
26.0	80.0	131.0	1.0	2.0
27.0	110.0	132.0	1.0	3.0
28.0	74.0	133.0	1.0	2.0
30.0	40.0	134.0	1.0	2.0
32.0	103.0	135.0	1.0	3.0
35.0	64.0	136.0	1.0	2.0
47.0	82.0	137.0	1.0	2.0
49.0	99.0	138.0	1.0	3.0
60.0	112.0	139.0	1.0	3.0
91.0	117.0	140.0	1.0	4.0
94.0	119.0	141.0	1.0	3.0
96.0	116.0	142.0	1.0	3.0
106.0	114.0	143.0	1.0	4.0
73.0	135.0	144.0	1.3333	4.0
97.0	130.0	145.0	1.3333	4.0
21.0	123.0	146.0	1.5	3.0
53.0	125.0	147.0	1.5	3.0
81.0	128.0	148.0	1.5	3.0
121.0	139.0	149.0	1.6667	7.0
124.0	136.0	150.0	1.8333	5.0
137.0	142.0	151.0	1.8333	5.0
33.0	70.0	152.0	2.0	2.0
34.0	89.0	153.0	2.0	2.0
109.0	144.0	154.0	2.0	6.0
102.0	138.0	155.0	2.3333	5.0
37.0	129.0	156.0	2.5	3.0
52.0	141.0	157.0	2.6667	4.0
126.0	151.0	158.0	2.7333	8.0
140.0	147.0	159.0	2.75	7.0
6.0	38.0	160.0	3.0	2.0
120.0	152.0	161.0	3.0	5.0
146.0	149.0	162.0	3.2857	10.0
90.0	131.0	163.0	3.5	3.0
127.0	148.0	164.0	3.6667	6.0
143.0	154.0	165.0	3.8333	10.0
18.0	83.0	166.0	4.0	2.0
85.0	122.0	167.0	4.0	5.0
59.0	134.0	168.0	4.5	3.0
132.0	161.0	169.0	4.5333	8.0
79.0	156.0	170.0	4.6667	4.0
69.0	145.0	171.0	5.0	5.0
150.0	162.0	172.0	5.1	15.0
62.0	133.0	173.0	5.5	3.0
158.0	159.0	174.0	5.8036	15.0
157.0	160.0	175.0	6.5	6.0
44.0	166.0	176.0	7.0	3.0
66.0	153.0	177.0	7.0	3.0
72.0	169.0	178.0	7.5	9.0
76.0	167.0	179.0	8.8	6.0
165.0	174.0	180.0	9.1333	25.0
155.0	177.0	181.0	10.7333	8.0
168.0	176.0	182.0	12.3333	6.0
84.0	164.0	183.0	13.1667	7.0
172.0	178.0	184.0	13.3333	24.0
163.0	180.0	185.0	15.0133	28.0
173.0	175.0	186.0	18.8333	9.0
39.0	181.0	187.0	19.625	9.0
179.0	183.0	188.0	25.0476	13.0
185.0	186.0	189.0	27.0397	37.0
171.0	187.0	190.0	27.5556	14.0
182.0	189.0	191.0	39.8153	43.0
184.0	190.0	192.0	52.2857	38.0
188.0	191.0	193.0	79.9392	56.0
192.0	193.0	194.0	115.7274	94.0
54.0	194.0	195.0	193.6809	95.0
170.0	195.0	196.0	224.8579	99.0
