cluster1	cluster2	clusterNew	distance	size
0.0	7.0	99.0	0.0	2.0
5.0	13.0	100.0	0.0	2.0
6.0	14.0	101.0	0.0	2.0
10.0	57.0	102.0	0.0	2.0
11.0	26.0	103.0	0.0	2.0
19.0	29.0	104.0	0.0	2.0
24.0	60.0	105.0	0.0	2.0
25.0	96.0	106.0	0.0	2.0
27.0	90.0	107.0	0.0	2.0
30.0	32.0	108.0	0.0	2.0
33.0	87.0	109.0	0.0	2.0
38.0	48.0	110.0	0.0	2.0
40.0	68.0	111.0	0.0	2.0
47.0	61.0	112.0	0.0	2.0
52.0	53.0	113.0	0.0	2.0
54.0	86.0	114.0	0.0	2.0
55.0	67.0	115.0	0.0	2.0
75.0	101.0	116.0	0.0	3.0
78.0	113.0	117.0	0.0	3.0
82.0	94.0	118.0	0.0	2.0
84.0	85.0	119.0	0.0	2.0
93.0	99.0	120.0	0.0	3.0
98.0	105.0	121.0	0.0	3.0
103.0	118.0	122.0	0.0	4.0
104.0	114.0	123.0	0.0	4.0
120.0	123.0	124.0	0.0	7.0
1.0	22.0	125.0	1.0	2.0
4.0	66.0	126.0	1.0	2.0
8.0	43.0	127.0	1.0	2.0
9.0	70.0	128.0	1.0	2.0
12.0	88.0	129.0	1.0	2.0
15.0	107.0	130.0	1.0	3.0
16.0	115.0	131.0	1.0	3.0
18.0	83.0	132.0	1.0	2.0
23.0	56.0	133.0	1.0	2.0
28.0	62.0	134.0	1.0	2.0
31.0	95.0	135.0	1.0	2.0
37.0	76.0	136.0	1.0	2.0
41.0	119.0	137.0	1.0	3.0
46.0	71.0	138.0	1.0	2.0
50.0	112.0	139.0	1.0	3.0
59.0	102.0	140.0	1.0	3.0
63.0	100.0	141.0	1.0	3.0
64.0	106.0	142.0	1.0	3.0
69.0	109.0	143.0	1.0	3.0
110.0	122.0	144.0	1.0	6.0
80.0	130.0	145.0	1.3333	4.0
116.0	141.0	146.0	1.3333	6.0
49.0	138.0	147.0	1.5	3.0
117.0	135.0	148.0	1.5	5.0
121.0	125.0	149.0	1.5	5.0
132.0	137.0	150.0	1.8333	5.0
20.0	73.0	151.0	2.0	2.0
79.0	108.0	152.0	2.0	3.0
127.0	149.0	153.0	2.1	7.0
139.0	148.0	154.0	2.2667	8.0
35.0	128.0	155.0	2.5	3.0
36.0	136.0	156.0	2.5	3.0
111.0	152.0	157.0	2.6667	5.0
3.0	74.0	158.0	3.0	2.0
17.0	44.0	159.0	3.0	2.0
45.0	145.0	160.0	3.0	5.0
72.0	147.0	161.0	3.0	4.0
140.0	146.0	162.0	3.3333	9.0
58.0	131.0	163.0	3.6667	4.0
142.0	153.0	164.0	3.6667	10.0
143.0	155.0	165.0	3.6667	6.0
134.0	144.0	166.0	3.8333	8.0
154.0	160.0	167.0	4.35	13.0
21.0	77.0	168.0	5.0	2.0
133.0	156.0	169.0	5.1667	5.0
151.0	162.0	170.0	5.5556	11.0
81.0	150.0	171.0	5.6	6.0
65.0	159.0	172.0	6.5	3.0
166.0	167.0	173.0	6.5481	21.0
129.0	165.0	174.0	7.0	8.0
91.0	168.0	175.0	7.5	3.0
2.0	161.0	176.0	8.25	5.0
126.0	164.0	177.0	8.4	12.0
171.0	172.0	178.0	10.0	9.0
97.0	174.0	179.0	10.25	9.0
158.0	175.0	180.0	11.5	5.0
170.0	177.0	181.0	13.0455	23.0
169.0	176.0	182.0	13.8	10.0
163.0	178.0	183.0	14.25	13.0
42.0	157.0	184.0	14.4	6.0
173.0	181.0	185.0	20.8323	44.0
39.0	179.0	186.0	22.1111	10.0
89.0	180.0	187.0	24.4	6.0
92.0	184.0	188.0	27.0	7.0
183.0	188.0	189.0	35.4725	20.0
185.0	186.0	190.0	41.7818	54.0
182.0	187.0	191.0	50.8333	16.0
34.0	51.0	192.0	65.0	2.0
189.0	191.0	193.0	70.3625	36.0
190.0	192.0	194.0	109.4444	56.0
193.0	194.0	195.0	175.4365	92.0
124.0	195.0	196.0	17070.6848	99.0
