cluster1	cluster2	clusterNew	distance	size
0.0	60.0	99.0	0.0	2.0
2.0	98.0	100.0	0.0	2.0
4.0	19.0	101.0	0.0	2.0
7.0	47.0	102.0	0.0	2.0
8.0	16.0	103.0	0.0	2.0
10.0	43.0	104.0	0.0	2.0
11.0	15.0	105.0	0.0	2.0
13.0	20.0	106.0	0.0	2.0
14.0	72.0	107.0	0.0	2.0
17.0	56.0	108.0	0.0	2.0
22.0	39.0	109.0	0.0	2.0
24.0	49.0	110.0	0.0	2.0
27.0	64.0	111.0	0.0	2.0
28.0	103.0	112.0	0.0	3.0
29.0	50.0	113.0	0.0	2.0
31.0	52.0	114.0	0.0	2.0
34.0	38.0	115.0	0.0	2.0
36.0	48.0	116.0	0.0	2.0
40.0	51.0	117.0	0.0	2.0
41.0	84.0	118.0	0.0	2.0
42.0	93.0	119.0	0.0	2.0
45.0	74.0	120.0	0.0	2.0
55.0	83.0	121.0	0.0	2.0
57.0	70.0	122.0	0.0	2.0
61.0	90.0	123.0	0.0	2.0
63.0	102.0	124.0	0.0	3.0
67.0	69.0	125.0	0.0	2.0
68.0	96.0	126.0	0.0	2.0
75.0	101.0	127.0	0.0	3.0
77.0	88.0	128.0	0.0	2.0
78.0	87.0	129.0	0.0	2.0
81.0	95.0	130.0	0.0	2.0
86.0	114.0	131.0	0.0	3.0
91.0	107.0	132.0	0.0	3.0
104.0	120.0	133.0	0.0	4.0
105.0	110.0	134.0	0.0	4.0
106.0	129.0	135.0	0.0	4.0
111.0	130.0	136.0	0.0	4.0
116.0	128.0	137.0	0.0	4.0
1.0	82.0	138.0	1.0	2.0
3.0	131.0	139.0	1.0	4.0
5.0	54.0	140.0	1.0	2.0
6.0	127.0	141.0	1.0	4.0
18.0	44.0	142.0	1.0	2.0
21.0	136.0	143.0	1.0	5.0
25.0	32.0	144.0	1.0	2.0
26.0	79.0	145.0	1.0	2.0
30.0	59.0	146.0	1.0	2.0
35.0	89.0	147.0	1.0	2.0
46.0	71.0	148.0	1.0	2.0
53.0	132.0	149.0	1.0	4.0
62.0	112.0	150.0	1.0	4.0
73.0	100.0	151.0	1.0	3.0
94.0	137.0	152.0	1.0	5.0
97.0	117.0	153.0	1.0	3.0
99.0	133.0	154.0	1.0	6.0
108.0	121.0	155.0	1.0	4.0
109.0	126.0	156.0	1.0	4.0
113.0	123.0	157.0	1.0	4.0
119.0	143.0	158.0	1.2	7.0
134.0	152.0	159.0	1.2	9.0
115.0	139.0	160.0	1.25	6.0
124.0	141.0	161.0	1.25	7.0
135.0	149.0	162.0	1.25	8.0
122.0	147.0	163.0	1.5	4.0
125.0	142.0	164.0	1.5	4.0
153.0	155.0	165.0	1.8333	7.0
154.0	157.0	166.0	1.8333	10.0
58.0	92.0	167.0	2.0	2.0
65.0	76.0	168.0	2.0	2.0
146.0	150.0	169.0	2.25	6.0
9.0	140.0	170.0	2.5	3.0
85.0	145.0	171.0	2.5	3.0
151.0	158.0	172.0	2.5238	10.0
12.0	162.0	173.0	2.625	9.0
33.0	163.0	174.0	2.75	5.0
156.0	164.0	175.0	2.75	8.0
159.0	166.0	176.0	3.0667	19.0
144.0	169.0	177.0	3.5	8.0
138.0	160.0	178.0	3.6667	8.0
167.0	171.0	179.0	4.3333	5.0
165.0	175.0	180.0	4.5893	15.0
161.0	173.0	181.0	4.9524	16.0
172.0	178.0	182.0	5.65	18.0
23.0	170.0	183.0	5.6667	4.0
148.0	183.0	184.0	8.25	6.0
174.0	181.0	185.0	8.3	21.0
176.0	182.0	186.0	8.5585	37.0
177.0	180.0	187.0	8.8583	23.0
118.0	179.0	188.0	9.6	7.0
185.0	186.0	189.0	14.6924	58.0
37.0	184.0	190.0	15.0	7.0
187.0	188.0	191.0	15.4907	30.0
66.0	80.0	192.0	16.0	2.0
189.0	191.0	193.0	30.3701	88.0
190.0	192.0	194.0	41.8571	9.0
193.0	194.0	195.0	89.8056	97.0
168.0	195.0	196.0	220.9175	99.0
