cluster1	cluster2	clusterNew	distance	size
0.0	25.0	99.0	0.0	2.0
1.0	68.0	100.0	0.0	2.0
3.0	17.0	101.0	0.0	2.0
11.0	43.0	102.0	0.0	2.0
16.0	81.0	103.0	0.0	2.0
19.0	58.0	104.0	0.0	2.0
22.0	27.0	105.0	0.0	2.0
26.0	62.0	106.0	0.0	2.0
32.0	56.0	107.0	0.0	2.0
33.0	87.0	108.0	0.0	2.0
34.0	64.0	109.0	0.0	2.0
36.0	60.0	110.0	0.0	2.0
42.0	71.0	111.0	0.0	2.0
55.0	59.0	112.0	0.0	2.0
65.0	76.0	113.0	0.0	2.0
69.0	73.0	114.0	0.0	2.0
79.0	109.0	115.0	0.0	3.0
80.0	99.0	116.0	0.0	3.0
82.0	83.0	117.0	0.0	2.0
84.0	85.0	118.0	0.0	2.0
92.0	101.0	119.0	0.0	3.0
95.0	117.0	120.0	0.0	3.0
98.0	104.0	121.0	0.0	3.0
105.0	119.0	122.0	0.0	5.0
2.0	89.0	123.0	1.0	2.0
8.0	100.0	124.0	1.0	3.0
15.0	48.0	125.0	1.0	2.0
18.0	54.0	126.0	1.0	2.0
20.0	57.0	127.0	1.0	2.0
24.0	94.0	128.0	1.0	2.0
28.0	96.0	129.0	1.0	2.0
29.0	112.0	130.0	1.0	3.0
30.0	38.0	131.0	1.0	2.0
31.0	52.0	132.0	1.0	2.0
37.0	50.0	133.0	1.0	2.0
39.0	116.0	134.0	1.0	4.0
40.0	107.0	135.0	1.0	3.0
46.0	111.0	136.0	1.0	3.0
74.0	91.0	137.0	1.0	2.0
86.0	122.0	138.0	1.0	6.0
88.0	115.0	139.0	1.0	4.0
102.0	110.0	140.0	1.0	4.0
118.0	120.0	141.0	1.0	5.0
106.0	134.0	142.0	1.25	6.0
10.0	123.0	143.0	1.5	3.0
41.0	132.0	144.0	1.5	3.0
130.0	139.0	145.0	1.5833	7.0
129.0	138.0	146.0	1.6667	8.0
5.0	93.0	147.0	2.0	2.0
6.0	14.0	148.0	2.0	2.0
35.0	70.0	149.0	2.0	2.0
45.0	75.0	150.0	2.0	2.0
131.0	141.0	151.0	2.1	7.0
103.0	124.0	152.0	2.3333	5.0
21.0	137.0	153.0	2.5	3.0
67.0	133.0	154.0	2.5	3.0
78.0	125.0	155.0	2.5	3.0
114.0	127.0	156.0	2.5	4.0
121.0	128.0	157.0	2.5	5.0
4.0	12.0	158.0	3.0	2.0
47.0	53.0	159.0	3.0	2.0
63.0	147.0	160.0	3.0	3.0
143.0	153.0	161.0	3.3333	6.0
145.0	157.0	162.0	3.5714	12.0
23.0	135.0	163.0	3.6667	4.0
44.0	126.0	164.0	4.5	3.0
140.0	142.0	165.0	4.6667	10.0
150.0	155.0	166.0	4.6667	5.0
13.0	156.0	167.0	4.75	5.0
152.0	163.0	168.0	4.85	9.0
9.0	66.0	169.0	5.0	2.0
144.0	151.0	170.0	5.0	10.0
148.0	160.0	171.0	5.0	5.0
72.0	146.0	172.0	5.75	9.0
108.0	149.0	173.0	7.0	4.0
165.0	172.0	174.0	7.5889	19.0
162.0	164.0	175.0	8.0833	15.0
61.0	166.0	176.0	8.2	6.0
51.0	171.0	177.0	10.0	6.0
168.0	175.0	178.0	10.0889	24.0
136.0	159.0	179.0	10.8333	5.0
97.0	158.0	180.0	11.5	3.0
7.0	177.0	181.0	12.6667	7.0
90.0	167.0	182.0	12.8	6.0
169.0	173.0	183.0	15.0	6.0
176.0	182.0	184.0	15.5	12.0
154.0	178.0	185.0	18.0833	27.0
170.0	179.0	186.0	20.5	15.0
161.0	174.0	187.0	20.7719	25.0
49.0	77.0	188.0	22.0	2.0
185.0	186.0	189.0	28.5926	42.0
180.0	183.0	190.0	34.8333	9.0
181.0	184.0	191.0	47.5595	19.0
187.0	188.0	192.0	54.12	27.0
113.0	190.0	193.0	63.1111	11.0
189.0	191.0	194.0	69.0576	61.0
192.0	194.0	195.0	93.4463	88.0
193.0	195.0	196.0	188.4773	99.0
