cluster1	cluster2	clusterNew	distance	size
1.0	65.0	99.0	0.0	2.0
4.0	12.0	100.0	0.0	2.0
11.0	33.0	101.0	0.0	2.0
13.0	57.0	102.0	0.0	2.0
16.0	18.0	103.0	0.0	2.0
17.0	50.0	104.0	0.0	2.0
19.0	64.0	105.0	0.0	2.0
21.0	43.0	106.0	0.0	2.0
24.0	52.0	107.0	0.0	2.0
27.0	49.0	108.0	0.0	2.0
28.0	34.0	109.0	0.0	2.0
31.0	95.0	110.0	0.0	2.0
32.0	47.0	111.0	0.0	2.0
36.0	60.0	112.0	0.0	2.0
38.0	82.0	113.0	0.0	2.0
39.0	42.0	114.0	0.0	2.0
40.0	53.0	115.0	0.0	2.0
44.0	55.0	116.0	0.0	2.0
46.0	80.0	117.0	0.0	2.0
48.0	75.0	118.0	0.0	2.0
51.0	96.0	119.0	0.0	2.0
61.0	83.0	120.0	0.0	2.0
62.0	84.0	121.0	0.0	2.0
67.0	116.0	122.0	0.0	3.0
68.0	115.0	123.0	0.0	3.0
70.0	87.0	124.0	0.0	2.0
71.0	72.0	125.0	0.0	2.0
76.0	99.0	126.0	0.0	3.0
78.0	111.0	127.0	0.0	3.0
79.0	104.0	128.0	0.0	3.0
89.0	100.0	129.0	0.0	3.0
90.0	120.0	130.0	0.0	3.0
91.0	117.0	131.0	0.0	3.0
101.0	124.0	132.0	0.0	4.0
108.0	125.0	133.0	0.0	4.0
109.0	119.0	134.0	0.0	4.0
0.0	133.0	135.0	1.0	5.0
3.0	10.0	136.0	1.0	2.0
5.0	118.0	137.0	1.0	3.0
9.0	35.0	138.0	1.0	2.0
14.0	20.0	139.0	1.0	2.0
22.0	134.0	140.0	1.0	5.0
26.0	129.0	141.0	1.0	4.0
29.0	98.0	142.0	1.0	2.0
41.0	105.0	143.0	1.0	3.0
45.0	66.0	144.0	1.0	2.0
59.0	73.0	145.0	1.0	2.0
77.0	106.0	146.0	1.0	3.0
85.0	122.0	147.0	1.0	4.0
93.0	132.0	148.0	1.0	5.0
103.0	128.0	149.0	1.0	5.0
107.0	110.0	150.0	1.0	4.0
123.0	130.0	151.0	1.0	6.0
25.0	140.0	152.0	1.2	6.0
131.0	135.0	153.0	1.2	8.0
113.0	150.0	154.0	1.5	6.0
137.0	148.0	155.0	1.5333	8.0
147.0	149.0	156.0	1.65	9.0
142.0	143.0	157.0	1.8333	5.0
7.0	69.0	158.0	2.0	2.0
8.0	81.0	159.0	2.0	2.0
15.0	102.0	160.0	2.0	3.0
56.0	58.0	161.0	2.0	2.0
92.0	126.0	162.0	2.0	4.0
139.0	145.0	163.0	2.0	4.0
74.0	136.0	164.0	2.5	3.0
2.0	146.0	165.0	2.6667	4.0
151.0	156.0	166.0	2.8333	15.0
6.0	30.0	167.0	3.0	2.0
23.0	37.0	168.0	3.0	2.0
88.0	114.0	169.0	3.0	3.0
94.0	154.0	170.0	3.0	7.0
97.0	158.0	171.0	3.0	3.0
121.0	152.0	172.0	3.0	8.0
141.0	153.0	173.0	3.5	12.0
155.0	160.0	174.0	4.0417	11.0
159.0	162.0	175.0	4.5	6.0
169.0	172.0	176.0	4.75	11.0
157.0	170.0	177.0	4.8286	12.0
138.0	173.0	178.0	5.4167	14.0
161.0	168.0	179.0	5.5	4.0
163.0	167.0	180.0	6.0	6.0
127.0	166.0	181.0	6.2	18.0
175.0	178.0	182.0	8.8571	20.0
86.0	165.0	183.0	9.0	5.0
171.0	176.0	184.0	9.4545	14.0
54.0	177.0	185.0	9.5833	13.0
179.0	181.0	186.0	9.5833	22.0
63.0	144.0	187.0	10.5	3.0
112.0	183.0	188.0	11.8	7.0
184.0	185.0	189.0	12.7253	27.0
174.0	182.0	190.0	13.5273	31.0
186.0	190.0	191.0	22.9091	53.0
164.0	189.0	192.0	25.1111	30.0
180.0	187.0	193.0	28.5	9.0
188.0	192.0	194.0	56.5048	37.0
191.0	193.0	195.0	67.5094	62.0
194.0	195.0	196.0	83.0471	99.0
