cluster1	cluster2	clusterNew	distance	size
7.0	19.0	99.0	0.0	2.0
8.0	59.0	100.0	0.0	2.0
10.0	50.0	101.0	0.0	2.0
11.0	54.0	102.0	0.0	2.0
12.0	13.0	103.0	0.0	2.0
24.0	29.0	104.0	0.0	2.0
31.0	38.0	105.0	0.0	2.0
33.0	70.0	106.0	0.0	2.0
34.0	99.0	107.0	0.0	3.0
36.0	60.0	108.0	0.0	2.0
39.0	51.0	109.0	0.0	2.0
40.0	68.0	110.0	0.0	2.0
41.0	93.0	111.0	0.0	2.0
43.0	44.0	112.0	0.0	2.0
46.0	71.0	113.0	0.0	2.0
48.0	67.0	114.0	0.0	2.0
53.0	78.0	115.0	0.0	2.0
55.0	61.0	116.0	0.0	2.0
57.0	73.0	117.0	0.0	2.0
64.0	69.0	118.0	0.0	2.0
76.0	92.0	119.0	0.0	2.0
82.0	88.0	120.0	0.0	2.0
83.0	91.0	121.0	0.0	2.0
85.0	86.0	122.0	0.0	2.0
89.0	100.0	123.0	0.0	3.0
95.0	105.0	124.0	0.0	3.0
98.0	116.0	125.0	0.0	3.0
104.0	114.0	126.0	0.0	4.0
120.0	125.0	127.0	0.0	5.0
0.0	108.0	128.0	1.0	3.0
1.0	16.0	129.0	1.0	2.0
3.0	77.0	130.0	1.0	2.0
5.0	75.0	131.0	1.0	2.0
6.0	14.0	132.0	1.0	2.0
17.0	80.0	133.0	1.0	2.0
18.0	25.0	134.0	1.0	2.0
20.0	117.0	135.0	1.0	3.0
23.0	56.0	136.0	1.0	2.0
26.0	65.0	137.0	1.0	2.0
30.0	32.0	138.0	1.0	2.0
35.0	87.0	139.0	1.0	2.0
37.0	113.0	140.0	1.0	3.0
47.0	62.0	141.0	1.0	2.0
52.0	124.0	142.0	1.0	4.0
63.0	90.0	143.0	1.0	2.0
81.0	97.0	144.0	1.0	2.0
101.0	118.0	145.0	1.0	4.0
102.0	110.0	146.0	1.0	4.0
107.0	122.0	147.0	1.0	5.0
109.0	126.0	148.0	1.0	6.0
111.0	115.0	149.0	1.0	4.0
94.0	142.0	150.0	1.25	5.0
9.0	129.0	151.0	1.5	3.0
27.0	133.0	152.0	1.5	3.0
66.0	136.0	153.0	1.5	3.0
119.0	137.0	154.0	1.5	4.0
121.0	134.0	155.0	1.5	4.0
127.0	145.0	156.0	1.5	9.0
112.0	128.0	157.0	1.6667	5.0
147.0	148.0	158.0	1.7333	11.0
2.0	21.0	159.0	2.0	2.0
49.0	72.0	160.0	2.0	2.0
58.0	79.0	161.0	2.0	2.0
45.0	143.0	162.0	2.5	3.0
150.0	156.0	163.0	2.6667	14.0
141.0	155.0	164.0	2.75	6.0
152.0	154.0	165.0	2.75	7.0
28.0	84.0	166.0	3.0	2.0
123.0	151.0	167.0	3.0	6.0
149.0	158.0	168.0	3.0455	15.0
74.0	130.0	169.0	3.5	3.0
103.0	132.0	170.0	3.5	4.0
144.0	157.0	171.0	3.5	7.0
22.0	96.0	172.0	4.0	2.0
42.0	159.0	173.0	4.0	3.0
146.0	164.0	174.0	4.1667	10.0
140.0	165.0	175.0	5.0952	10.0
15.0	162.0	176.0	5.6667	4.0
138.0	167.0	177.0	6.0	8.0
163.0	171.0	178.0	6.2857	21.0
4.0	170.0	179.0	7.75	5.0
168.0	174.0	180.0	8.2667	25.0
131.0	172.0	181.0	8.5	4.0
161.0	178.0	182.0	8.8095	23.0
153.0	177.0	183.0	9.0	11.0
176.0	179.0	184.0	12.55	9.0
135.0	139.0	185.0	12.8333	5.0
175.0	181.0	186.0	13.85	14.0
160.0	166.0	187.0	14.5	4.0
180.0	182.0	188.0	14.9965	48.0
169.0	187.0	189.0	22.9167	7.0
183.0	184.0	190.0	27.3232	20.0
173.0	186.0	191.0	27.5238	17.0
188.0	190.0	192.0	39.8958	68.0
191.0	192.0	193.0	67.5882	85.0
185.0	193.0	194.0	89.7294	90.0
189.0	194.0	195.0	141.627	97.0
106.0	195.0	196.0	10124.1649	99.0
