cluster1	cluster2	clusterNew	distance	size
0.0	93.0	99.0	0.0	2.0
1.0	40.0	100.0	0.0	2.0
3.0	10.0	101.0	0.0	2.0
4.0	76.0	102.0	0.0	2.0
5.0	26.0	103.0	0.0	2.0
6.0	63.0	104.0	0.0	2.0
7.0	24.0	105.0	0.0	2.0
16.0	70.0	106.0	0.0	2.0
17.0	75.0	107.0	0.0	2.0
18.0	27.0	108.0	0.0	2.0
19.0	46.0	109.0	0.0	2.0
20.0	97.0	110.0	0.0	2.0
23.0	85.0	111.0	0.0	2.0
25.0	38.0	112.0	0.0	2.0
28.0	96.0	113.0	0.0	2.0
29.0	101.0	114.0	0.0	3.0
31.0	82.0	115.0	0.0	2.0
33.0	87.0	116.0	0.0	2.0
34.0	54.0	117.0	0.0	2.0
36.0	43.0	118.0	0.0	2.0
39.0	51.0	119.0	0.0	2.0
49.0	72.0	120.0	0.0	2.0
50.0	61.0	121.0	0.0	2.0
52.0	112.0	122.0	0.0	3.0
53.0	65.0	123.0	0.0	2.0
60.0	78.0	124.0	0.0	2.0
64.0	98.0	125.0	0.0	2.0
66.0	79.0	126.0	0.0	2.0
71.0	109.0	127.0	0.0	3.0
74.0	120.0	128.0	0.0	3.0
81.0	103.0	129.0	0.0	3.0
92.0	108.0	130.0	0.0	3.0
94.0	95.0	131.0	0.0	2.0
105.0	117.0	132.0	0.0	4.0
118.0	124.0	133.0	0.0	4.0
2.0	102.0	134.0	1.0	3.0
8.0	32.0	135.0	1.0	2.0
11.0	69.0	136.0	1.0	2.0
13.0	57.0	137.0	1.0	2.0
14.0	104.0	138.0	1.0	3.0
22.0	115.0	139.0	1.0	3.0
30.0	83.0	140.0	1.0	2.0
41.0	84.0	141.0	1.0	2.0
42.0	86.0	142.0	1.0	2.0
47.0	133.0	143.0	1.0	5.0
55.0	56.0	144.0	1.0	2.0
59.0	110.0	145.0	1.0	3.0
80.0	100.0	146.0	1.0	3.0
88.0	125.0	147.0	1.0	3.0
91.0	99.0	148.0	1.0	3.0
106.0	119.0	149.0	1.0	4.0
107.0	126.0	150.0	1.0	4.0
111.0	129.0	151.0	1.0	5.0
114.0	123.0	152.0	1.0	5.0
116.0	130.0	153.0	1.0	5.0
121.0	127.0	154.0	1.0	5.0
122.0	131.0	155.0	1.0	5.0
62.0	139.0	156.0	1.3333	4.0
132.0	148.0	157.0	1.3333	7.0
58.0	144.0	158.0	1.5	3.0
68.0	135.0	159.0	1.5	3.0
143.0	152.0	160.0	1.8	10.0
149.0	153.0	161.0	1.9	9.0
12.0	35.0	162.0	2.0	2.0
15.0	90.0	163.0	2.0	2.0
21.0	77.0	164.0	2.0	2.0
142.0	155.0	165.0	2.1	7.0
137.0	138.0	166.0	2.1667	5.0
146.0	159.0	167.0	2.3333	6.0
128.0	154.0	168.0	2.4	8.0
150.0	158.0	169.0	2.5	7.0
157.0	160.0	170.0	2.8714	17.0
113.0	156.0	171.0	3.0	6.0
140.0	162.0	172.0	3.5	4.0
37.0	134.0	173.0	3.6667	4.0
45.0	166.0	174.0	3.8	6.0
165.0	171.0	175.0	4.0	13.0
151.0	161.0	176.0	4.0444	14.0
145.0	174.0	177.0	4.5	9.0
44.0	67.0	178.0	5.0	2.0
170.0	173.0	179.0	5.1324	21.0
48.0	136.0	180.0	5.5	3.0
169.0	176.0	181.0	5.5714	21.0
147.0	175.0	182.0	6.1795	16.0
168.0	179.0	183.0	6.5952	29.0
89.0	172.0	184.0	6.75	5.0
141.0	182.0	185.0	8.8125	18.0
167.0	181.0	186.0	9.0238	27.0
9.0	180.0	187.0	13.3333	4.0
184.0	186.0	188.0	14.7481	32.0
163.0	177.0	189.0	15.6667	11.0
183.0	185.0	190.0	17.9425	47.0
73.0	189.0	191.0	25.1818	12.0
187.0	188.0	192.0	29.1562	36.0
164.0	190.0	193.0	33.4043	49.0
192.0	193.0	194.0	44.0425	85.0
191.0	194.0	195.0	124.2225	97.0
178.0	195.0	196.0	251.4381	99.0
