cluster1	cluster2	clusterNew	distance	size
0.0	7.0	99.0	0.0	2.0
1.0	50.0	100.0	0.0	2.0
2.0	10.0	101.0	0.0	2.0
3.0	42.0	102.0	0.0	2.0
4.0	29.0	103.0	0.0	2.0
6.0	8.0	104.0	0.0	2.0
9.0	65.0	105.0	0.0	2.0
11.0	27.0	106.0	0.0	2.0
12.0	54.0	107.0	0.0	2.0
13.0	37.0	108.0	0.0	2.0
14.0	94.0	109.0	0.0	2.0
16.0	56.0	110.0	0.0	2.0
17.0	67.0	111.0	0.0	2.0
21.0	52.0	112.0	0.0	2.0
23.0	61.0	113.0	0.0	2.0
26.0	83.0	114.0	0.0	2.0
28.0	84.0	115.0	0.0	2.0
31.0	34.0	116.0	0.0	2.0
33.0	87.0	117.0	0.0	2.0
35.0	72.0	118.0	0.0	2.0
43.0	60.0	119.0	0.0	2.0
46.0	57.0	120.0	0.0	2.0
47.0	98.0	121.0	0.0	2.0
48.0	68.0	122.0	0.0	2.0
49.0	99.0	123.0	0.0	3.0
53.0	80.0	124.0	0.0	2.0
58.0	66.0	125.0	0.0	2.0
59.0	108.0	126.0	0.0	3.0
63.0	120.0	127.0	0.0	3.0
64.0	74.0	128.0	0.0	2.0
71.0	85.0	129.0	0.0	2.0
75.0	91.0	130.0	0.0	2.0
79.0	89.0	131.0	0.0	2.0
86.0	90.0	132.0	0.0	2.0
88.0	112.0	133.0	0.0	3.0
92.0	111.0	134.0	0.0	3.0
93.0	103.0	135.0	0.0	3.0
102.0	128.0	136.0	0.0	4.0
104.0	113.0	137.0	0.0	4.0
106.0	122.0	138.0	0.0	4.0
118.0	130.0	139.0	0.0	4.0
119.0	135.0	140.0	0.0	5.0
129.0	134.0	141.0	0.0	5.0
15.0	78.0	142.0	1.0	2.0
18.0	30.0	143.0	1.0	2.0
19.0	123.0	144.0	1.0	4.0
20.0	100.0	145.0	1.0	3.0
22.0	115.0	146.0	1.0	3.0
24.0	36.0	147.0	1.0	2.0
38.0	82.0	148.0	1.0	2.0
39.0	41.0	149.0	1.0	2.0
40.0	138.0	150.0	1.0	5.0
44.0	141.0	151.0	1.0	6.0
51.0	97.0	152.0	1.0	2.0
55.0	110.0	153.0	1.0	3.0
70.0	81.0	154.0	1.0	2.0
73.0	109.0	155.0	1.0	3.0
77.0	101.0	156.0	1.0	3.0
117.0	131.0	157.0	1.0	4.0
121.0	133.0	158.0	1.0	5.0
126.0	127.0	159.0	1.0	6.0
107.0	144.0	160.0	1.25	6.0
116.0	156.0	161.0	1.3333	5.0
137.0	155.0	162.0	1.3333	7.0
69.0	149.0	163.0	1.5	3.0
114.0	143.0	164.0	1.5	4.0
125.0	157.0	165.0	1.5	6.0
139.0	154.0	166.0	1.5	6.0
140.0	147.0	167.0	1.5	7.0
136.0	158.0	168.0	1.6	9.0
45.0	132.0	169.0	2.0	3.0
96.0	163.0	170.0	2.0	4.0
159.0	162.0	171.0	2.0714	13.0
142.0	150.0	172.0	2.3	7.0
151.0	164.0	173.0	2.4167	10.0
95.0	148.0	174.0	2.5	3.0
160.0	167.0	175.0	2.5952	13.0
153.0	165.0	176.0	2.6667	9.0
76.0	105.0	177.0	3.0	3.0
161.0	168.0	178.0	3.3111	14.0
124.0	174.0	179.0	3.3333	5.0
5.0	152.0	180.0	3.5	3.0
32.0	171.0	181.0	3.6154	14.0
25.0	173.0	182.0	3.8	11.0
146.0	170.0	183.0	3.8333	7.0
145.0	181.0	184.0	5.3095	17.0
166.0	176.0	185.0	5.3889	15.0
172.0	182.0	186.0	5.4026	18.0
169.0	178.0	187.0	5.7381	17.0
179.0	180.0	188.0	6.6667	8.0
62.0	183.0	189.0	7.1429	8.0
175.0	187.0	190.0	8.7104	30.0
177.0	185.0	191.0	11.2667	18.0
184.0	186.0	192.0	11.7386	35.0
190.0	191.0	193.0	16.7778	48.0
188.0	192.0	194.0	20.2429	43.0
189.0	194.0	195.0	26.2733	51.0
193.0	195.0	196.0	46.223	99.0
