cluster1	cluster2	clusterNew	distance	size
0.0	48.0	99.0	0.0	2.0
2.0	21.0	100.0	0.0	2.0
4.0	10.0	101.0	0.0	2.0
5.0	33.0	102.0	0.0	2.0
11.0	93.0	103.0	0.0	2.0
13.0	30.0	104.0	0.0	2.0
15.0	78.0	105.0	0.0	2.0
19.0	29.0	106.0	0.0	2.0
20.0	37.0	107.0	0.0	2.0
22.0	47.0	108.0	0.0	2.0
24.0	75.0	109.0	0.0	2.0
26.0	43.0	110.0	0.0	2.0
27.0	80.0	111.0	0.0	2.0
31.0	52.0	112.0	0.0	2.0
34.0	54.0	113.0	0.0	2.0
39.0	57.0	114.0	0.0	2.0
40.0	68.0	115.0	0.0	2.0
42.0	88.0	116.0	0.0	2.0
50.0	95.0	117.0	0.0	2.0
60.0	74.0	118.0	0.0	2.0
61.0	62.0	119.0	0.0	2.0
64.0	69.0	120.0	0.0	2.0
70.0	86.0	121.0	0.0	2.0
82.0	84.0	122.0	0.0	2.0
83.0	105.0	123.0	0.0	3.0
101.0	110.0	124.0	0.0	4.0
104.0	114.0	125.0	0.0	4.0
106.0	121.0	126.0	0.0	4.0
112.0	122.0	127.0	0.0	4.0
3.0	36.0	128.0	1.0	2.0
6.0	49.0	129.0	1.0	2.0
7.0	103.0	130.0	1.0	3.0
12.0	77.0	131.0	1.0	2.0
14.0	99.0	132.0	1.0	3.0
17.0	41.0	133.0	1.0	2.0
25.0	108.0	134.0	1.0	3.0
28.0	53.0	135.0	1.0	2.0
38.0	127.0	136.0	1.0	5.0
44.0	85.0	137.0	1.0	2.0
45.0	63.0	138.0	1.0	2.0
46.0	89.0	139.0	1.0	2.0
51.0	73.0	140.0	1.0	2.0
55.0	56.0	141.0	1.0	2.0
87.0	102.0	142.0	1.0	3.0
90.0	91.0	143.0	1.0	2.0
94.0	117.0	144.0	1.0	3.0
96.0	123.0	145.0	1.0	4.0
97.0	98.0	146.0	1.0	2.0
100.0	111.0	147.0	1.0	4.0
113.0	126.0	148.0	1.0	6.0
116.0	118.0	149.0	1.0	4.0
120.0	125.0	150.0	1.0	6.0
79.0	141.0	151.0	1.5	3.0
92.0	133.0	152.0	1.5	3.0
119.0	135.0	153.0	1.5	4.0
124.0	128.0	154.0	1.5	6.0
136.0	144.0	155.0	1.8667	8.0
134.0	145.0	156.0	1.9167	7.0
23.0	76.0	157.0	2.0	2.0
129.0	143.0	158.0	2.0	4.0
146.0	149.0	159.0	2.0	6.0
109.0	148.0	160.0	2.3333	8.0
18.0	137.0	161.0	2.5	3.0
66.0	131.0	162.0	2.5	3.0
154.0	159.0	163.0	2.6667	12.0
1.0	81.0	164.0	3.0	2.0
9.0	72.0	165.0	3.0	2.0
32.0	115.0	166.0	3.0	3.0
59.0	107.0	167.0	3.0	3.0
140.0	150.0	168.0	3.1667	8.0
130.0	142.0	169.0	3.3333	6.0
71.0	138.0	170.0	3.5	3.0
153.0	156.0	171.0	3.8214	11.0
132.0	158.0	172.0	3.8333	7.0
58.0	151.0	173.0	4.0	4.0
35.0	162.0	174.0	4.6667	4.0
157.0	167.0	175.0	5.0	5.0
67.0	139.0	176.0	5.5	3.0
161.0	166.0	177.0	5.6667	6.0
147.0	174.0	178.0	6.0	8.0
170.0	172.0	179.0	6.8095	10.0
168.0	171.0	180.0	6.9432	19.0
160.0	169.0	181.0	7.25	14.0
152.0	155.0	182.0	8.5	11.0
163.0	178.0	183.0	9.3333	20.0
173.0	176.0	184.0	9.3333	7.0
65.0	175.0	185.0	12.0	6.0
180.0	182.0	186.0	12.9234	30.0
179.0	181.0	187.0	14.0429	24.0
164.0	177.0	188.0	14.6667	8.0
165.0	184.0	189.0	19.5	9.0
183.0	186.0	190.0	20.5333	50.0
185.0	189.0	191.0	28.3333	15.0
187.0	190.0	192.0	40.1283	74.0
8.0	188.0	193.0	42.5	9.0
191.0	193.0	194.0	55.2222	24.0
192.0	194.0	195.0	99.1137	98.0
16.0	195.0	196.0	204.1327	99.0
