cluster1	cluster2	clusterNew	distance	size
2.0	25.0	99.0	0.0	2.0
3.0	5.0	100.0	0.0	2.0
4.0	8.0	101.0	0.0	2.0
9.0	13.0	102.0	0.0	2.0
10.0	69.0	103.0	0.0	2.0
11.0	30.0	104.0	0.0	2.0
21.0	87.0	105.0	0.0	2.0
22.0	60.0	106.0	0.0	2.0
23.0	49.0	107.0	0.0	2.0
29.0	34.0	108.0	0.0	2.0
31.0	38.0	109.0	0.0	2.0
32.0	63.0	110.0	0.0	2.0
33.0	99.0	111.0	0.0	3.0
36.0	43.0	112.0	0.0	2.0
39.0	77.0	113.0	0.0	2.0
40.0	59.0	114.0	0.0	2.0
41.0	84.0	115.0	0.0	2.0
42.0	70.0	116.0	0.0	2.0
44.0	50.0	117.0	0.0	2.0
45.0	68.0	118.0	0.0	2.0
51.0	86.0	119.0	0.0	2.0
53.0	62.0	120.0	0.0	2.0
56.0	107.0	121.0	0.0	3.0
58.0	89.0	122.0	0.0	2.0
64.0	97.0	123.0	0.0	2.0
67.0	90.0	124.0	0.0	2.0
75.0	80.0	125.0	0.0	2.0
83.0	95.0	126.0	0.0	2.0
85.0	115.0	127.0	0.0	3.0
91.0	122.0	128.0	0.0	3.0
92.0	117.0	129.0	0.0	3.0
94.0	104.0	130.0	0.0	3.0
96.0	114.0	131.0	0.0	3.0
100.0	113.0	132.0	0.0	4.0
106.0	123.0	133.0	0.0	4.0
109.0	126.0	134.0	0.0	4.0
120.0	125.0	135.0	0.0	4.0
0.0	37.0	136.0	1.0	2.0
1.0	128.0	137.0	1.0	4.0
12.0	101.0	138.0	1.0	3.0
14.0	20.0	139.0	1.0	2.0
15.0	61.0	140.0	1.0	2.0
16.0	79.0	141.0	1.0	2.0
18.0	48.0	142.0	1.0	2.0
19.0	93.0	143.0	1.0	2.0
26.0	124.0	144.0	1.0	3.0
27.0	47.0	145.0	1.0	2.0
28.0	98.0	146.0	1.0	2.0
35.0	133.0	147.0	1.0	5.0
52.0	127.0	148.0	1.0	4.0
65.0	76.0	149.0	1.0	2.0
66.0	121.0	150.0	1.0	4.0
74.0	132.0	151.0	1.0	5.0
78.0	118.0	152.0	1.0	3.0
82.0	129.0	153.0	1.0	4.0
88.0	112.0	154.0	1.0	3.0
103.0	111.0	155.0	1.0	5.0
110.0	135.0	156.0	1.0	6.0
105.0	151.0	157.0	1.2	7.0
55.0	137.0	158.0	1.25	5.0
134.0	153.0	159.0	1.25	8.0
108.0	143.0	160.0	1.5	4.0
119.0	146.0	161.0	1.5	4.0
130.0	142.0	162.0	1.5	5.0
131.0	145.0	163.0	1.5	5.0
147.0	154.0	164.0	1.5333	8.0
140.0	152.0	165.0	1.8333	5.0
46.0	71.0	166.0	2.0	2.0
57.0	73.0	167.0	2.0	2.0
136.0	138.0	168.0	2.1667	5.0
17.0	148.0	169.0	2.25	5.0
155.0	157.0	170.0	2.2571	12.0
141.0	158.0	171.0	2.5	7.0
116.0	164.0	172.0	2.625	10.0
144.0	162.0	173.0	2.7333	8.0
156.0	163.0	174.0	2.7333	11.0
24.0	160.0	175.0	2.75	5.0
159.0	169.0	176.0	2.825	13.0
6.0	102.0	177.0	3.0	3.0
7.0	168.0	178.0	3.2	6.0
150.0	171.0	179.0	3.9643	11.0
54.0	167.0	180.0	4.0	3.0
72.0	177.0	181.0	4.0	4.0
161.0	172.0	182.0	4.15	14.0
165.0	174.0	183.0	4.4909	16.0
173.0	176.0	184.0	5.0865	21.0
139.0	180.0	185.0	5.8333	5.0
175.0	178.0	186.0	6.4667	11.0
170.0	182.0	187.0	7.2024	26.0
179.0	186.0	188.0	9.5455	22.0
183.0	184.0	189.0	11.2113	37.0
81.0	149.0	190.0	11.5	3.0
187.0	189.0	191.0	18.6372	63.0
181.0	188.0	192.0	19.5	26.0
185.0	190.0	193.0	21.6667	8.0
191.0	192.0	194.0	40.4841	89.0
166.0	194.0	195.0	55.8427	91.0
193.0	195.0	196.0	91.2596	99.0
