cluster1	cluster2	clusterNew	distance	size
1.0	42.0	99.0	0.0	2.0
4.0	88.0	100.0	0.0	2.0
5.0	80.0	101.0	0.0	2.0
6.0	34.0	102.0	0.0	2.0
8.0	32.0	103.0	0.0	2.0
9.0	15.0	104.0	0.0	2.0
10.0	24.0	105.0	0.0	2.0
11.0	48.0	106.0	0.0	2.0
13.0	36.0	107.0	0.0	2.0
17.0	74.0	108.0	0.0	2.0
18.0	40.0	109.0	0.0	2.0
19.0	29.0	110.0	0.0	2.0
23.0	54.0	111.0	0.0	2.0
25.0	31.0	112.0	0.0	2.0
27.0	92.0	113.0	0.0	2.0
28.0	82.0	114.0	0.0	2.0
35.0	102.0	115.0	0.0	3.0
43.0	60.0	116.0	0.0	2.0
44.0	67.0	117.0	0.0	2.0
50.0	61.0	118.0	0.0	2.0
51.0	104.0	119.0	0.0	3.0
52.0	95.0	120.0	0.0	2.0
53.0	64.0	121.0	0.0	2.0
59.0	91.0	122.0	0.0	2.0
63.0	78.0	123.0	0.0	2.0
68.0	109.0	124.0	0.0	3.0
73.0	106.0	125.0	0.0	3.0
84.0	112.0	126.0	0.0	3.0
85.0	117.0	127.0	0.0	3.0
87.0	121.0	128.0	0.0	3.0
90.0	93.0	129.0	0.0	2.0
105.0	116.0	130.0	0.0	4.0
110.0	118.0	131.0	0.0	4.0
0.0	49.0	132.0	1.0	2.0
2.0	21.0	133.0	1.0	2.0
12.0	111.0	134.0	1.0	3.0
14.0	98.0	135.0	1.0	2.0
16.0	99.0	136.0	1.0	3.0
20.0	57.0	137.0	1.0	2.0
22.0	96.0	138.0	1.0	2.0
30.0	129.0	139.0	1.0	3.0
33.0	101.0	140.0	1.0	3.0
39.0	41.0	141.0	1.0	2.0
47.0	120.0	142.0	1.0	3.0
56.0	77.0	143.0	1.0	2.0
66.0	115.0	144.0	1.0	4.0
70.0	108.0	145.0	1.0	3.0
72.0	122.0	146.0	1.0	3.0
79.0	127.0	147.0	1.0	4.0
86.0	119.0	148.0	1.0	4.0
94.0	128.0	149.0	1.0	4.0
100.0	131.0	150.0	1.0	6.0
103.0	124.0	151.0	1.0	5.0
107.0	130.0	152.0	1.0	6.0
123.0	148.0	153.0	1.25	6.0
46.0	139.0	154.0	1.3333	4.0
114.0	141.0	155.0	1.5	4.0
134.0	144.0	156.0	1.5833	7.0
140.0	149.0	157.0	1.5833	7.0
125.0	151.0	158.0	1.6	8.0
26.0	62.0	159.0	2.0	2.0
55.0	81.0	160.0	2.0	2.0
75.0	113.0	161.0	2.0	3.0
133.0	143.0	162.0	2.0	4.0
136.0	147.0	163.0	2.0833	7.0
135.0	150.0	164.0	2.1667	8.0
83.0	137.0	165.0	2.5	3.0
7.0	153.0	166.0	2.8333	7.0
145.0	157.0	167.0	2.9048	10.0
45.0	154.0	168.0	3.0	5.0
126.0	159.0	169.0	3.0	5.0
158.0	163.0	170.0	3.1429	15.0
132.0	146.0	171.0	3.1667	5.0
152.0	162.0	172.0	3.1667	10.0
156.0	164.0	173.0	3.4464	15.0
3.0	138.0	174.0	3.5	3.0
38.0	167.0	175.0	4.3	11.0
155.0	169.0	176.0	4.95	9.0
142.0	175.0	177.0	5.4242	14.0
65.0	69.0	178.0	6.0	2.0
165.0	170.0	179.0	6.1333	18.0
71.0	174.0	180.0	6.6667	4.0
172.0	173.0	181.0	7.3333	25.0
160.0	179.0	182.0	7.5556	20.0
161.0	176.0	183.0	7.6667	12.0
166.0	168.0	184.0	7.8286	12.0
58.0	177.0	185.0	10.9286	15.0
171.0	184.0	186.0	12.5667	17.0
180.0	183.0	187.0	14.9167	16.0
181.0	182.0	188.0	17.0	45.0
185.0	187.0	189.0	19.6125	31.0
37.0	178.0	190.0	25.0	3.0
186.0	188.0	191.0	26.285	62.0
89.0	190.0	192.0	42.3333	4.0
189.0	191.0	193.0	51.7742	93.0
76.0	192.0	194.0	120.25	5.0
193.0	194.0	195.0	156.6065	98.0
97.0	195.0	196.0	18496.8163	99.0
