cluster1	cluster2	clusterNew	distance	size
1.0	16.0	99.0	0.0	2.0
2.0	7.0	100.0	0.0	2.0
4.0	49.0	101.0	0.0	2.0
5.0	69.0	102.0	0.0	2.0
6.0	14.0	103.0	0.0	2.0
8.0	68.0	104.0	0.0	2.0
10.0	21.0	105.0	0.0	2.0
11.0	48.0	106.0	0.0	2.0
13.0	20.0	107.0	0.0	2.0
15.0	42.0	108.0	0.0	2.0
17.0	55.0	109.0	0.0	2.0
19.0	24.0	110.0	0.0	2.0
25.0	78.0	111.0	0.0	2.0
27.0	75.0	112.0	0.0	2.0
28.0	96.0	113.0	0.0	2.0
32.0	40.0	114.0	0.0	2.0
36.0	43.0	115.0	0.0	2.0
38.0	52.0	116.0	0.0	2.0
44.0	65.0	117.0	0.0	2.0
45.0	108.0	118.0	0.0	3.0
46.0	67.0	119.0	0.0	2.0
47.0	73.0	120.0	0.0	2.0
51.0	103.0	121.0	0.0	3.0
54.0	86.0	122.0	0.0	2.0
57.0	60.0	123.0	0.0	2.0
58.0	79.0	124.0	0.0	2.0
62.0	90.0	125.0	0.0	2.0
63.0	88.0	126.0	0.0	2.0
64.0	66.0	127.0	0.0	2.0
72.0	127.0	128.0	0.0	3.0
74.0	77.0	129.0	0.0	2.0
76.0	104.0	130.0	0.0	3.0
83.0	109.0	131.0	0.0	3.0
85.0	119.0	132.0	0.0	3.0
87.0	102.0	133.0	0.0	3.0
98.0	106.0	134.0	0.0	3.0
99.0	117.0	135.0	0.0	4.0
100.0	105.0	136.0	0.0	4.0
107.0	126.0	137.0	0.0	4.0
115.0	123.0	138.0	0.0	4.0
129.0	136.0	139.0	0.0	6.0
138.0	139.0	140.0	0.0	10.0
0.0	101.0	141.0	1.0	3.0
9.0	97.0	142.0	1.0	2.0
12.0	112.0	143.0	1.0	3.0
18.0	130.0	144.0	1.0	4.0
22.0	125.0	145.0	1.0	3.0
23.0	37.0	146.0	1.0	2.0
33.0	70.0	147.0	1.0	2.0
34.0	93.0	148.0	1.0	2.0
35.0	133.0	149.0	1.0	4.0
39.0	53.0	150.0	1.0	2.0
50.0	95.0	151.0	1.0	2.0
71.0	124.0	152.0	1.0	3.0
81.0	131.0	153.0	1.0	4.0
84.0	132.0	154.0	1.0	4.0
118.0	140.0	155.0	1.0	13.0
120.0	121.0	156.0	1.0	5.0
137.0	155.0	157.0	1.2308	17.0
114.0	144.0	158.0	1.25	6.0
135.0	153.0	159.0	1.25	8.0
113.0	145.0	160.0	1.3333	5.0
80.0	147.0	161.0	1.5	3.0
82.0	151.0	162.0	1.5	3.0
3.0	111.0	163.0	2.0	3.0
29.0	110.0	164.0	2.0	3.0
30.0	56.0	165.0	2.0	2.0
89.0	91.0	166.0	2.0	2.0
152.0	154.0	167.0	2.0833	7.0
149.0	161.0	168.0	2.25	7.0
134.0	141.0	169.0	2.3333	6.0
156.0	157.0	170.0	2.3412	22.0
158.0	159.0	171.0	2.7917	14.0
61.0	160.0	172.0	2.8	6.0
31.0	116.0	173.0	3.0	3.0
128.0	166.0	174.0	3.0	5.0
150.0	170.0	175.0	3.0909	24.0
162.0	173.0	176.0	4.0	6.0
148.0	164.0	177.0	4.8333	5.0
143.0	168.0	178.0	5.0476	10.0
169.0	175.0	179.0	5.8333	30.0
146.0	165.0	180.0	6.5	4.0
41.0	167.0	181.0	6.8571	8.0
94.0	176.0	182.0	7.0	7.0
142.0	178.0	183.0	7.3	12.0
59.0	172.0	184.0	7.3333	7.0
26.0	171.0	185.0	8.4286	15.0
163.0	179.0	186.0	8.8333	33.0
174.0	183.0	187.0	11.2167	17.0
181.0	185.0	188.0	12.1333	23.0
184.0	186.0	189.0	17.4113	40.0
177.0	187.0	190.0	18.2824	22.0
92.0	188.0	191.0	22.913	24.0
189.0	190.0	192.0	26.6227	62.0
180.0	191.0	193.0	27.2917	28.0
182.0	192.0	194.0	52.0968	69.0
122.0	194.0	195.0	76.1884	71.0
193.0	195.0	196.0	114.1006	99.0
