cluster1	cluster2	clusterNew	distance	size
0.0	7.0	99.0	0.0	2.0
1.0	26.0	100.0	0.0	2.0
2.0	3.0	101.0	0.0	2.0
6.0	63.0	102.0	0.0	2.0
9.0	42.0	103.0	0.0	2.0
11.0	47.0	104.0	0.0	2.0
13.0	14.0	105.0	0.0	2.0
16.0	17.0	106.0	0.0	2.0
20.0	73.0	107.0	0.0	2.0
21.0	77.0	108.0	0.0	2.0
22.0	96.0	109.0	0.0	2.0
24.0	51.0	110.0	0.0	2.0
25.0	64.0	111.0	0.0	2.0
28.0	62.0	112.0	0.0	2.0
29.0	34.0	113.0	0.0	2.0
31.0	33.0	114.0	0.0	2.0
32.0	40.0	115.0	0.0	2.0
36.0	101.0	116.0	0.0	3.0
38.0	52.0	117.0	0.0	2.0
45.0	105.0	118.0	0.0	3.0
46.0	71.0	119.0	0.0	2.0
50.0	57.0	120.0	0.0	2.0
55.0	58.0	121.0	0.0	2.0
75.0	87.0	122.0	0.0	2.0
90.0	120.0	123.0	0.0	3.0
8.0	18.0	124.0	1.0	2.0
10.0	43.0	125.0	1.0	2.0
15.0	61.0	126.0	1.0	2.0
19.0	113.0	127.0	1.0	3.0
48.0	104.0	128.0	1.0	3.0
49.0	93.0	129.0	1.0	2.0
60.0	66.0	130.0	1.0	2.0
68.0	115.0	131.0	1.0	3.0
88.0	98.0	132.0	1.0	2.0
89.0	91.0	133.0	1.0	2.0
94.0	102.0	134.0	1.0	3.0
107.0	109.0	135.0	1.0	4.0
108.0	116.0	136.0	1.0	5.0
114.0	122.0	137.0	1.0	4.0
118.0	123.0	138.0	1.0	6.0
72.0	125.0	139.0	1.5	3.0
82.0	126.0	140.0	1.5	3.0
99.0	133.0	141.0	1.5	4.0
111.0	135.0	142.0	1.5	6.0
124.0	131.0	143.0	1.8333	5.0
5.0	117.0	144.0	2.0	3.0
12.0	35.0	145.0	2.0	2.0
37.0	65.0	146.0	2.0	2.0
53.0	78.0	147.0	2.0	2.0
56.0	79.0	148.0	2.0	2.0
69.0	97.0	149.0	2.0	2.0
70.0	95.0	150.0	2.0	2.0
92.0	100.0	151.0	2.0	3.0
134.0	138.0	152.0	2.1667	9.0
4.0	132.0	153.0	2.5	3.0
103.0	130.0	154.0	2.5	4.0
76.0	146.0	155.0	3.0	3.0
112.0	147.0	156.0	3.0	4.0
121.0	148.0	157.0	3.0	4.0
129.0	141.0	158.0	3.25	6.0
136.0	139.0	159.0	3.4	8.0
41.0	67.0	160.0	4.0	2.0
81.0	106.0	161.0	4.0	3.0
83.0	86.0	162.0	4.0	2.0
110.0	149.0	163.0	4.0	4.0
142.0	152.0	164.0	4.2222	15.0
128.0	156.0	165.0	4.8333	7.0
137.0	144.0	166.0	4.8333	7.0
145.0	153.0	167.0	5.6667	5.0
140.0	164.0	168.0	6.4667	18.0
127.0	163.0	169.0	6.6667	7.0
23.0	162.0	170.0	7.0	3.0
27.0	80.0	171.0	7.0	2.0
74.0	150.0	172.0	7.0	3.0
154.0	159.0	173.0	7.625	12.0
119.0	155.0	174.0	8.0	5.0
143.0	151.0	175.0	8.2667	8.0
85.0	160.0	176.0	9.0	3.0
39.0	169.0	177.0	9.8571	8.0
54.0	166.0	178.0	10.5714	8.0
84.0	157.0	179.0	11.5	5.0
172.0	178.0	180.0	12.0833	11.0
161.0	170.0	181.0	12.3333	6.0
59.0	171.0	182.0	13.5	3.0
30.0	175.0	183.0	14.5	9.0
165.0	168.0	184.0	14.8175	25.0
167.0	173.0	185.0	15.9333	17.0
158.0	177.0	186.0	16.0417	14.0
181.0	183.0	187.0	21.6111	15.0
174.0	176.0	188.0	24.2	8.0
180.0	184.0	189.0	32.3055	36.0
179.0	188.0	190.0	53.325	13.0
182.0	187.0	191.0	55.5333	18.0
185.0	186.0	192.0	58.8529	31.0
44.0	190.0	193.0	78.3846	14.0
189.0	192.0	194.0	89.1147	67.0
191.0	193.0	195.0	118.9365	32.0
194.0	195.0	196.0	214.6558	99.0
