cluster1	cluster2	clusterNew	distance	size
0.0	19.0	99.0	0.0	2.0
1.0	16.0	100.0	0.0	2.0
6.0	14.0	101.0	0.0	2.0
7.0	51.0	102.0	0.0	2.0
12.0	33.0	103.0	0.0	2.0
17.0	84.0	104.0	0.0	2.0
18.0	44.0	105.0	0.0	2.0
21.0	42.0	106.0	0.0	2.0
22.0	62.0	107.0	0.0	2.0
24.0	25.0	108.0	0.0	2.0
29.0	36.0	109.0	0.0	2.0
30.0	40.0	110.0	0.0	2.0
31.0	52.0	111.0	0.0	2.0
34.0	60.0	112.0	0.0	2.0
35.0	70.0	113.0	0.0	2.0
37.0	65.0	114.0	0.0	2.0
39.0	54.0	115.0	0.0	2.0
41.0	79.0	116.0	0.0	2.0
43.0	50.0	117.0	0.0	2.0
49.0	108.0	118.0	0.0	3.0
53.0	87.0	119.0	0.0	2.0
57.0	89.0	120.0	0.0	2.0
68.0	105.0	121.0	0.0	3.0
72.0	103.0	122.0	0.0	3.0
78.0	112.0	123.0	0.0	3.0
80.0	115.0	124.0	0.0	3.0
82.0	94.0	125.0	0.0	2.0
93.0	102.0	126.0	0.0	3.0
95.0	96.0	127.0	0.0	2.0
98.0	125.0	128.0	0.0	3.0
99.0	107.0	129.0	0.0	4.0
109.0	117.0	130.0	0.0	4.0
113.0	122.0	131.0	0.0	5.0
2.0	38.0	132.0	1.0	2.0
4.0	131.0	133.0	1.0	6.0
5.0	91.0	134.0	1.0	2.0
10.0	123.0	135.0	1.0	4.0
11.0	66.0	136.0	1.0	2.0
13.0	20.0	137.0	1.0	2.0
15.0	45.0	138.0	1.0	2.0
23.0	46.0	139.0	1.0	2.0
26.0	59.0	140.0	1.0	2.0
28.0	124.0	141.0	1.0	4.0
32.0	110.0	142.0	1.0	3.0
55.0	92.0	143.0	1.0	2.0
56.0	71.0	144.0	1.0	2.0
58.0	76.0	145.0	1.0	2.0
61.0	126.0	146.0	1.0	4.0
64.0	74.0	147.0	1.0	2.0
83.0	100.0	148.0	1.0	3.0
88.0	128.0	149.0	1.0	4.0
106.0	111.0	150.0	1.0	4.0
129.0	130.0	151.0	1.0	8.0
47.0	133.0	152.0	1.1667	7.0
119.0	141.0	153.0	1.25	6.0
127.0	149.0	154.0	1.25	6.0
73.0	137.0	155.0	1.5	3.0
90.0	140.0	156.0	1.5	3.0
114.0	139.0	157.0	1.5	4.0
116.0	144.0	158.0	1.5	4.0
118.0	147.0	159.0	1.5	5.0
3.0	77.0	160.0	2.0	2.0
9.0	69.0	161.0	2.0	2.0
101.0	155.0	162.0	2.0	5.0
135.0	146.0	163.0	2.0	8.0
145.0	158.0	164.0	2.25	6.0
132.0	154.0	165.0	2.3333	8.0
104.0	143.0	166.0	2.5	4.0
134.0	152.0	167.0	2.5	9.0
121.0	142.0	168.0	2.6667	6.0
153.0	163.0	169.0	3.0833	14.0
151.0	159.0	170.0	3.1	13.0
48.0	136.0	171.0	3.5	3.0
63.0	138.0	172.0	3.5	3.0
150.0	160.0	173.0	3.5	6.0
81.0	166.0	174.0	4.25	5.0
157.0	164.0	175.0	4.25	10.0
120.0	162.0	176.0	4.8	7.0
8.0	168.0	177.0	5.3333	7.0
169.0	170.0	178.0	5.7637	27.0
165.0	173.0	179.0	5.9167	14.0
67.0	85.0	180.0	6.0	2.0
171.0	172.0	181.0	7.0	6.0
148.0	174.0	182.0	7.7333	8.0
167.0	178.0	183.0	9.2593	36.0
161.0	176.0	184.0	9.4286	9.0
75.0	156.0	185.0	11.0	4.0
175.0	180.0	186.0	12.7	12.0
181.0	184.0	187.0	13.5	15.0
179.0	183.0	188.0	13.8968	50.0
27.0	185.0	189.0	17.75	5.0
177.0	182.0	190.0	28.0714	15.0
187.0	188.0	191.0	30.5467	65.0
189.0	191.0	192.0	44.5692	70.0
86.0	190.0	193.0	57.6	16.0
97.0	192.0	194.0	78.4143	71.0
193.0	194.0	195.0	99.6901	87.0
186.0	195.0	196.0	274.9397	99.0
