cluster1	cluster2	clusterNew	distance	size
0.0	34.0	99.0	0.0	2.0
1.0	8.0	100.0	0.0	2.0
4.0	66.0	101.0	0.0	2.0
5.0	53.0	102.0	0.0	2.0
9.0	83.0	103.0	0.0	2.0
12.0	70.0	104.0	0.0	2.0
16.0	18.0	105.0	0.0	2.0
22.0	28.0	106.0	0.0	2.0
23.0	32.0	107.0	0.0	2.0
24.0	72.0	108.0	0.0	2.0
25.0	62.0	109.0	0.0	2.0
26.0	27.0	110.0	0.0	2.0
29.0	98.0	111.0	0.0	2.0
33.0	35.0	112.0	0.0	2.0
37.0	40.0	113.0	0.0	2.0
38.0	42.0	114.0	0.0	2.0
39.0	96.0	115.0	0.0	2.0
41.0	84.0	116.0	0.0	2.0
44.0	55.0	117.0	0.0	2.0
47.0	80.0	118.0	0.0	2.0
49.0	93.0	119.0	0.0	2.0
50.0	78.0	120.0	0.0	2.0
52.0	64.0	121.0	0.0	2.0
56.0	58.0	122.0	0.0	2.0
60.0	61.0	123.0	0.0	2.0
65.0	67.0	124.0	0.0	2.0
68.0	76.0	125.0	0.0	2.0
74.0	108.0	126.0	0.0	3.0
79.0	81.0	127.0	0.0	2.0
85.0	100.0	128.0	0.0	3.0
87.0	112.0	129.0	0.0	3.0
88.0	99.0	130.0	0.0	3.0
92.0	110.0	131.0	0.0	3.0
94.0	121.0	132.0	0.0	3.0
95.0	119.0	133.0	0.0	3.0
105.0	107.0	134.0	0.0	4.0
106.0	116.0	135.0	0.0	4.0
113.0	117.0	136.0	0.0	4.0
122.0	124.0	137.0	0.0	4.0
125.0	127.0	138.0	0.0	4.0
128.0	134.0	139.0	0.0	7.0
136.0	137.0	140.0	0.0	8.0
138.0	139.0	141.0	0.0	11.0
140.0	141.0	142.0	0.0	19.0
2.0	21.0	143.0	1.0	2.0
7.0	111.0	144.0	1.0	3.0
10.0	36.0	145.0	1.0	2.0
14.0	20.0	146.0	1.0	2.0
30.0	73.0	147.0	1.0	2.0
31.0	82.0	148.0	1.0	2.0
45.0	63.0	149.0	1.0	2.0
75.0	101.0	150.0	1.0	3.0
102.0	129.0	151.0	1.0	5.0
114.0	132.0	152.0	1.0	5.0
118.0	131.0	153.0	1.0	5.0
104.0	151.0	154.0	1.4	7.0
103.0	147.0	155.0	1.5	4.0
133.0	152.0	156.0	1.6	8.0
120.0	150.0	157.0	1.6667	5.0
130.0	144.0	158.0	1.6667	6.0
11.0	48.0	159.0	2.0	2.0
13.0	57.0	160.0	2.0	2.0
19.0	91.0	161.0	2.0	2.0
43.0	123.0	162.0	2.0	3.0
153.0	154.0	163.0	2.4	12.0
6.0	149.0	164.0	2.5	3.0
146.0	155.0	165.0	2.75	6.0
17.0	46.0	166.0	3.0	2.0
69.0	109.0	167.0	3.0	3.0
115.0	135.0	168.0	3.0	6.0
126.0	161.0	169.0	3.0	5.0
156.0	158.0	170.0	3.8333	14.0
54.0	86.0	171.0	4.0	2.0
157.0	162.0	172.0	4.3333	8.0
90.0	164.0	173.0	4.6667	4.0
160.0	165.0	174.0	4.6667	8.0
51.0	167.0	175.0	5.0	4.0
77.0	169.0	176.0	5.2	6.0
159.0	166.0	177.0	5.5	4.0
15.0	173.0	178.0	6.5	5.0
163.0	172.0	179.0	6.625	20.0
3.0	170.0	180.0	6.6429	15.0
89.0	176.0	181.0	6.6667	7.0
71.0	177.0	182.0	9.25	5.0
174.0	179.0	183.0	11.15	28.0
168.0	175.0	184.0	11.25	10.0
97.0	171.0	185.0	12.0	3.0
180.0	181.0	186.0	12.0857	22.0
59.0	178.0	187.0	14.2	6.0
145.0	183.0	188.0	18.0357	30.0
148.0	184.0	189.0	19.0	12.0
143.0	185.0	190.0	26.5	5.0
187.0	188.0	191.0	26.8333	36.0
186.0	190.0	192.0	38.5545	27.0
182.0	191.0	193.0	64.5944	41.0
189.0	192.0	194.0	102.5185	39.0
193.0	194.0	195.0	165.0419	80.0
142.0	195.0	196.0	17094.775	99.0
