cluster1	cluster2	clusterNew	distance	size
1.0	68.0	99.0	0.0	2.0
2.0	3.0	100.0	0.0	2.0
7.0	91.0	101.0	0.0	2.0
8.0	59.0	102.0	0.0	2.0
10.0	42.0	103.0	0.0	2.0
11.0	47.0	104.0	0.0	2.0
16.0	23.0	105.0	0.0	2.0
17.0	53.0	106.0	0.0	2.0
21.0	100.0	107.0	0.0	3.0
24.0	34.0	108.0	0.0	2.0
26.0	78.0	109.0	0.0	2.0
28.0	84.0	110.0	0.0	2.0
29.0	49.0	111.0	0.0	2.0
30.0	105.0	112.0	0.0	3.0
35.0	77.0	113.0	0.0	2.0
36.0	43.0	114.0	0.0	2.0
37.0	65.0	115.0	0.0	2.0
39.0	66.0	116.0	0.0	2.0
48.0	55.0	117.0	0.0	2.0
57.0	81.0	118.0	0.0	2.0
62.0	94.0	119.0	0.0	2.0
63.0	85.0	120.0	0.0	2.0
72.0	111.0	121.0	0.0	3.0
73.0	99.0	122.0	0.0	3.0
76.0	115.0	123.0	0.0	3.0
80.0	83.0	124.0	0.0	2.0
88.0	98.0	125.0	0.0	2.0
92.0	117.0	126.0	0.0	3.0
93.0	108.0	127.0	0.0	3.0
95.0	110.0	128.0	0.0	3.0
0.0	19.0	129.0	1.0	2.0
4.0	60.0	130.0	1.0	2.0
5.0	15.0	131.0	1.0	2.0
12.0	113.0	132.0	1.0	3.0
18.0	96.0	133.0	1.0	2.0
20.0	122.0	134.0	1.0	4.0
27.0	109.0	135.0	1.0	3.0
31.0	52.0	136.0	1.0	2.0
33.0	75.0	137.0	1.0	2.0
38.0	82.0	138.0	1.0	2.0
45.0	120.0	139.0	1.0	3.0
50.0	119.0	140.0	1.0	3.0
69.0	97.0	141.0	1.0	2.0
89.0	127.0	142.0	1.0	4.0
101.0	121.0	143.0	1.0	5.0
103.0	125.0	144.0	1.0	4.0
104.0	106.0	145.0	1.0	4.0
107.0	114.0	146.0	1.0	5.0
112.0	118.0	147.0	1.0	5.0
102.0	134.0	148.0	1.25	6.0
116.0	132.0	149.0	1.3333	5.0
142.0	143.0	150.0	1.65	9.0
126.0	135.0	151.0	1.6667	6.0
128.0	140.0	152.0	1.6667	6.0
130.0	146.0	153.0	1.9	7.0
133.0	147.0	154.0	1.9	7.0
13.0	14.0	155.0	2.0	2.0
51.0	70.0	156.0	2.0	2.0
40.0	137.0	157.0	2.5	3.0
61.0	145.0	158.0	2.5	5.0
124.0	139.0	159.0	2.6667	5.0
131.0	151.0	160.0	2.6667	8.0
129.0	150.0	161.0	2.8333	11.0
46.0	71.0	162.0	3.0	2.0
136.0	138.0	163.0	3.0	4.0
149.0	156.0	164.0	3.8	7.0
6.0	87.0	165.0	4.0	2.0
58.0	79.0	166.0	4.0	2.0
64.0	144.0	167.0	4.5	5.0
90.0	160.0	168.0	4.5	9.0
152.0	163.0	169.0	4.8333	10.0
154.0	155.0	170.0	5.1429	9.0
153.0	167.0	171.0	5.5429	12.0
41.0	56.0	172.0	6.0	2.0
159.0	165.0	173.0	6.4	7.0
123.0	162.0	174.0	6.5	5.0
9.0	161.0	175.0	6.8182	12.0
148.0	170.0	176.0	7.1667	15.0
158.0	169.0	177.0	8.1	15.0
164.0	171.0	178.0	8.4524	19.0
168.0	173.0	179.0	9.4286	16.0
166.0	172.0	180.0	10.0	4.0
32.0	176.0	181.0	12.1333	16.0
25.0	157.0	182.0	13.3333	4.0
175.0	178.0	183.0	13.8026	31.0
22.0	86.0	184.0	16.0	2.0
174.0	180.0	185.0	16.6	9.0
179.0	181.0	186.0	23.5	32.0
74.0	182.0	187.0	27.0	5.0
67.0	185.0	188.0	27.2222	10.0
177.0	186.0	189.0	37.275	47.0
184.0	187.0	190.0	44.4	7.0
44.0	188.0	191.0	49.5	11.0
54.0	141.0	192.0	49.5	3.0
183.0	190.0	193.0	70.576	38.0
189.0	191.0	194.0	105.9787	58.0
192.0	193.0	195.0	132.7105	41.0
194.0	195.0	196.0	175.1207	99.0
