cluster1	cluster2	clusterNew	distance	size
2.0	3.0	99.0	0.0	2.0
4.0	21.0	100.0	0.0	2.0
5.0	25.0	101.0	0.0	2.0
6.0	14.0	102.0	0.0	2.0
8.0	40.0	103.0	0.0	2.0
9.0	36.0	104.0	0.0	2.0
10.0	80.0	105.0	0.0	2.0
11.0	15.0	106.0	0.0	2.0
12.0	43.0	107.0	0.0	2.0
13.0	22.0	108.0	0.0	2.0
17.0	41.0	109.0	0.0	2.0
18.0	46.0	110.0	0.0	2.0
23.0	74.0	111.0	0.0	2.0
26.0	53.0	112.0	0.0	2.0
27.0	33.0	113.0	0.0	2.0
29.0	34.0	114.0	0.0	2.0
30.0	79.0	115.0	0.0	2.0
39.0	49.0	116.0	0.0	2.0
42.0	60.0	117.0	0.0	2.0
45.0	61.0	118.0	0.0	2.0
50.0	78.0	119.0	0.0	2.0
51.0	72.0	120.0	0.0	2.0
57.0	87.0	121.0	0.0	2.0
63.0	75.0	122.0	0.0	2.0
69.0	89.0	123.0	0.0	2.0
73.0	101.0	124.0	0.0	3.0
77.0	100.0	125.0	0.0	3.0
90.0	106.0	126.0	0.0	3.0
91.0	93.0	127.0	0.0	2.0
95.0	119.0	128.0	0.0	3.0
96.0	102.0	129.0	0.0	3.0
98.0	107.0	130.0	0.0	3.0
99.0	104.0	131.0	0.0	4.0
113.0	124.0	132.0	0.0	5.0
114.0	127.0	133.0	0.0	4.0
117.0	131.0	134.0	0.0	6.0
118.0	122.0	135.0	0.0	4.0
129.0	135.0	136.0	0.0	7.0
0.0	116.0	137.0	1.0	3.0
1.0	37.0	138.0	1.0	2.0
7.0	120.0	139.0	1.0	3.0
16.0	55.0	140.0	1.0	2.0
19.0	24.0	141.0	1.0	2.0
20.0	132.0	142.0	1.0	6.0
28.0	47.0	143.0	1.0	2.0
32.0	103.0	144.0	1.0	3.0
35.0	88.0	145.0	1.0	2.0
44.0	65.0	146.0	1.0	2.0
48.0	108.0	147.0	1.0	3.0
52.0	112.0	148.0	1.0	3.0
54.0	66.0	149.0	1.0	2.0
59.0	67.0	150.0	1.0	2.0
64.0	105.0	151.0	1.0	3.0
81.0	109.0	152.0	1.0	3.0
83.0	110.0	153.0	1.0	3.0
85.0	115.0	154.0	1.0	3.0
94.0	126.0	155.0	1.0	4.0
125.0	134.0	156.0	1.0	9.0
70.0	151.0	157.0	1.3333	4.0
84.0	152.0	158.0	1.3333	4.0
130.0	156.0	159.0	1.3333	12.0
133.0	139.0	160.0	1.3333	7.0
136.0	147.0	161.0	1.3333	10.0
62.0	143.0	162.0	1.5	3.0
38.0	82.0	163.0	2.0	2.0
56.0	71.0	164.0	2.0	2.0
58.0	92.0	165.0	2.0	2.0
121.0	142.0	166.0	2.1667	8.0
146.0	153.0	167.0	2.1667	5.0
68.0	144.0	168.0	2.3333	4.0
140.0	158.0	169.0	2.5	6.0
145.0	157.0	170.0	2.5	6.0
128.0	155.0	171.0	2.75	7.0
141.0	160.0	172.0	3.0714	9.0
148.0	162.0	173.0	3.3333	6.0
111.0	166.0	174.0	3.375	10.0
138.0	165.0	175.0	3.5	4.0
150.0	164.0	176.0	3.5	4.0
154.0	168.0	177.0	3.9167	7.0
31.0	163.0	178.0	4.0	3.0
161.0	171.0	179.0	4.0286	17.0
159.0	170.0	180.0	4.1667	18.0
137.0	172.0	181.0	4.7778	12.0
174.0	179.0	182.0	6.3588	27.0
173.0	178.0	183.0	6.6667	9.0
97.0	123.0	184.0	7.0	3.0
167.0	175.0	185.0	7.05	9.0
181.0	184.0	186.0	9.4167	15.0
176.0	177.0	187.0	9.8214	11.0
169.0	185.0	188.0	11.8333	15.0
180.0	186.0	189.0	12.1889	33.0
182.0	183.0	190.0	13.1852	36.0
86.0	149.0	191.0	18.5	3.0
189.0	190.0	192.0	22.1515	69.0
187.0	188.0	193.0	23.0667	26.0
76.0	191.0	194.0	50.6667	4.0
192.0	193.0	195.0	64.9019	95.0
194.0	195.0	196.0	113.1684	99.0
