cluster1	cluster2	clusterNew	distance	size
4.0	7.0	99.0	0.0	2.0
5.0	60.0	100.0	0.0	2.0
10.0	24.0	101.0	0.0	2.0
11.0	33.0	102.0	0.0	2.0
12.0	27.0	103.0	0.0	2.0
13.0	14.0	104.0	0.0	2.0
15.0	45.0	105.0	0.0	2.0
17.0	26.0	106.0	0.0	2.0
19.0	34.0	107.0	0.0	2.0
20.0	57.0	108.0	0.0	2.0
22.0	29.0	109.0	0.0	2.0
25.0	28.0	110.0	0.0	2.0
35.0	43.0	111.0	0.0	2.0
36.0	102.0	112.0	0.0	3.0
38.0	52.0	113.0	0.0	2.0
40.0	85.0	114.0	0.0	2.0
44.0	68.0	115.0	0.0	2.0
46.0	69.0	116.0	0.0	2.0
47.0	70.0	117.0	0.0	2.0
49.0	77.0	118.0	0.0	2.0
53.0	107.0	119.0	0.0	3.0
54.0	75.0	120.0	0.0	2.0
58.0	108.0	121.0	0.0	3.0
61.0	78.0	122.0	0.0	2.0
62.0	74.0	123.0	0.0	2.0
63.0	97.0	124.0	0.0	2.0
64.0	96.0	125.0	0.0	2.0
80.0	99.0	126.0	0.0	3.0
84.0	94.0	127.0	0.0	2.0
86.0	92.0	128.0	0.0	2.0
87.0	100.0	129.0	0.0	3.0
88.0	98.0	130.0	0.0	2.0
93.0	111.0	131.0	0.0	3.0
95.0	127.0	132.0	0.0	3.0
101.0	130.0	133.0	0.0	4.0
103.0	128.0	134.0	0.0	4.0
106.0	120.0	135.0	0.0	4.0
117.0	131.0	136.0	0.0	5.0
0.0	2.0	137.0	1.0	2.0
1.0	16.0	138.0	1.0	2.0
6.0	56.0	139.0	1.0	2.0
9.0	48.0	140.0	1.0	2.0
18.0	114.0	141.0	1.0	3.0
21.0	110.0	142.0	1.0	3.0
31.0	82.0	143.0	1.0	2.0
39.0	112.0	144.0	1.0	4.0
42.0	50.0	145.0	1.0	2.0
51.0	119.0	146.0	1.0	4.0
55.0	83.0	147.0	1.0	2.0
65.0	76.0	148.0	1.0	2.0
71.0	89.0	149.0	1.0	2.0
72.0	91.0	150.0	1.0	2.0
73.0	104.0	151.0	1.0	3.0
81.0	124.0	152.0	1.0	3.0
113.0	132.0	153.0	1.0	5.0
122.0	133.0	154.0	1.0	6.0
126.0	134.0	155.0	1.0	7.0
129.0	136.0	156.0	1.0	8.0
109.0	146.0	157.0	1.25	6.0
67.0	141.0	158.0	1.3333	4.0
135.0	155.0	159.0	1.4286	11.0
37.0	138.0	160.0	1.5	3.0
41.0	143.0	161.0	1.5	3.0
90.0	137.0	162.0	1.5	3.0
116.0	149.0	163.0	1.5	4.0
118.0	150.0	164.0	1.5	4.0
123.0	145.0	165.0	1.5	4.0
125.0	142.0	166.0	1.6667	5.0
144.0	156.0	167.0	1.875	12.0
8.0	121.0	168.0	2.0	4.0
30.0	79.0	169.0	2.0	2.0
115.0	158.0	170.0	2.0	6.0
139.0	147.0	171.0	2.0	4.0
153.0	161.0	172.0	2.6	8.0
154.0	166.0	173.0	2.6667	11.0
151.0	168.0	174.0	2.8333	7.0
23.0	160.0	175.0	3.0	4.0
157.0	159.0	176.0	3.0758	17.0
105.0	140.0	177.0	3.5	4.0
32.0	169.0	178.0	4.0	3.0
152.0	163.0	179.0	4.0833	7.0
165.0	172.0	180.0	4.125	12.0
167.0	176.0	181.0	4.1765	29.0
171.0	174.0	182.0	5.7857	11.0
66.0	170.0	183.0	6.6667	7.0
162.0	164.0	184.0	6.75	7.0
173.0	180.0	185.0	7.4545	23.0
175.0	179.0	186.0	7.75	11.0
178.0	183.0	187.0	9.9524	10.0
177.0	181.0	188.0	10.6983	33.0
185.0	188.0	189.0	13.2833	56.0
184.0	186.0	190.0	13.961	18.0
182.0	187.0	191.0	17.1182	21.0
3.0	189.0	192.0	21.3929	57.0
190.0	191.0	193.0	28.9444	39.0
192.0	193.0	194.0	51.9568	96.0
59.0	194.0	195.0	90.875	97.0
148.0	195.0	196.0	294.4381	99.0
