cluster1	cluster2	clusterNew	distance	size
0.0	25.0	99.0	0.0	2.0
1.0	16.0	100.0	0.0	2.0
5.0	46.0	101.0	0.0	2.0
6.0	83.0	102.0	0.0	2.0
7.0	19.0	103.0	0.0	2.0
10.0	74.0	104.0	0.0	2.0
11.0	15.0	105.0	0.0	2.0
12.0	39.0	106.0	0.0	2.0
13.0	84.0	107.0	0.0	2.0
14.0	33.0	108.0	0.0	2.0
17.0	54.0	109.0	0.0	2.0
20.0	87.0	110.0	0.0	2.0
22.0	24.0	111.0	0.0	2.0
26.0	27.0	112.0	0.0	2.0
28.0	51.0	113.0	0.0	2.0
31.0	82.0	114.0	0.0	2.0
34.0	61.0	115.0	0.0	2.0
35.0	112.0	116.0	0.0	3.0
38.0	52.0	117.0	0.0	2.0
41.0	72.0	118.0	0.0	2.0
45.0	63.0	119.0	0.0	2.0
47.0	97.0	120.0	0.0	2.0
49.0	93.0	121.0	0.0	2.0
55.0	100.0	122.0	0.0	3.0
57.0	69.0	123.0	0.0	2.0
62.0	91.0	124.0	0.0	2.0
64.0	95.0	125.0	0.0	2.0
66.0	113.0	126.0	0.0	3.0
71.0	109.0	127.0	0.0	3.0
73.0	78.0	128.0	0.0	2.0
75.0	123.0	129.0	0.0	3.0
79.0	81.0	130.0	0.0	2.0
80.0	119.0	131.0	0.0	3.0
88.0	104.0	132.0	0.0	3.0
89.0	103.0	133.0	0.0	3.0
92.0	107.0	134.0	0.0	3.0
98.0	125.0	135.0	0.0	3.0
108.0	128.0	136.0	0.0	4.0
118.0	133.0	137.0	0.0	5.0
2.0	21.0	138.0	1.0	2.0
3.0	86.0	139.0	1.0	2.0
4.0	126.0	140.0	1.0	4.0
9.0	40.0	141.0	1.0	2.0
23.0	65.0	142.0	1.0	2.0
29.0	115.0	143.0	1.0	3.0
36.0	77.0	144.0	1.0	2.0
42.0	94.0	145.0	1.0	2.0
44.0	102.0	146.0	1.0	3.0
48.0	67.0	147.0	1.0	2.0
50.0	111.0	148.0	1.0	3.0
53.0	131.0	149.0	1.0	4.0
70.0	116.0	150.0	1.0	4.0
76.0	122.0	151.0	1.0	4.0
85.0	120.0	152.0	1.0	3.0
96.0	117.0	153.0	1.0	3.0
99.0	121.0	154.0	1.0	4.0
101.0	110.0	155.0	1.0	4.0
106.0	129.0	156.0	1.0	5.0
114.0	124.0	157.0	1.0	4.0
127.0	136.0	158.0	1.0	7.0
132.0	135.0	159.0	1.0	6.0
105.0	147.0	160.0	1.5	4.0
130.0	142.0	161.0	1.5	4.0
137.0	157.0	162.0	1.5	9.0
134.0	156.0	163.0	1.6	8.0
143.0	148.0	164.0	1.6667	6.0
150.0	158.0	165.0	1.8214	11.0
141.0	152.0	166.0	1.8333	5.0
153.0	154.0	167.0	1.8333	7.0
146.0	149.0	168.0	1.9167	7.0
32.0	68.0	169.0	2.0	2.0
43.0	138.0	170.0	2.5	3.0
155.0	165.0	171.0	2.5909	15.0
140.0	163.0	172.0	2.75	12.0
145.0	159.0	173.0	3.0	8.0
151.0	161.0	174.0	3.0	8.0
162.0	164.0	175.0	3.1667	15.0
90.0	168.0	176.0	3.4286	8.0
144.0	170.0	177.0	3.8333	5.0
167.0	173.0	178.0	3.9643	15.0
8.0	169.0	179.0	4.0	3.0
160.0	166.0	180.0	4.15	9.0
37.0	174.0	181.0	4.75	9.0
18.0	179.0	182.0	5.3333	4.0
171.0	172.0	183.0	5.5167	27.0
176.0	180.0	184.0	6.4444	17.0
175.0	178.0	185.0	7.0	30.0
60.0	177.0	186.0	7.2	6.0
139.0	185.0	187.0	11.6	32.0
30.0	181.0	188.0	12.7778	10.0
183.0	187.0	189.0	13.7731	59.0
56.0	182.0	190.0	17.0	5.0
184.0	188.0	191.0	18.0882	27.0
189.0	191.0	192.0	28.4331	86.0
58.0	190.0	193.0	39.6	6.0
186.0	192.0	194.0	45.6047	92.0
193.0	194.0	195.0	75.3696	98.0
59.0	195.0	196.0	173.7551	99.0
