cluster1	cluster2	clusterNew	distance	size
0.0	29.0	99.0	0.0	2.0
3.0	25.0	100.0	0.0	2.0
4.0	36.0	101.0	0.0	2.0
6.0	13.0	102.0	0.0	2.0
9.0	35.0	103.0	0.0	2.0
16.0	79.0	104.0	0.0	2.0
17.0	84.0	105.0	0.0	2.0
19.0	34.0	106.0	0.0	2.0
20.0	57.0	107.0	0.0	2.0
21.0	77.0	108.0	0.0	2.0
22.0	27.0	109.0	0.0	2.0
24.0	42.0	110.0	0.0	2.0
28.0	47.0	111.0	0.0	2.0
32.0	40.0	112.0	0.0	2.0
33.0	100.0	113.0	0.0	3.0
37.0	58.0	114.0	0.0	2.0
39.0	98.0	115.0	0.0	2.0
45.0	90.0	116.0	0.0	2.0
46.0	71.0	117.0	0.0	2.0
49.0	99.0	118.0	0.0	3.0
52.0	95.0	119.0	0.0	2.0
56.0	67.0	120.0	0.0	2.0
62.0	87.0	121.0	0.0	2.0
64.0	74.0	122.0	0.0	2.0
69.0	88.0	123.0	0.0	2.0
73.0	107.0	124.0	0.0	3.0
75.0	96.0	125.0	0.0	2.0
81.0	92.0	126.0	0.0	2.0
97.0	106.0	127.0	0.0	3.0
110.0	123.0	128.0	0.0	4.0
1.0	105.0	129.0	1.0	3.0
2.0	128.0	130.0	1.0	5.0
5.0	80.0	131.0	1.0	2.0
8.0	68.0	132.0	1.0	2.0
11.0	61.0	133.0	1.0	2.0
12.0	101.0	134.0	1.0	3.0
15.0	48.0	135.0	1.0	2.0
18.0	30.0	136.0	1.0	2.0
26.0	83.0	137.0	1.0	2.0
31.0	82.0	138.0	1.0	2.0
43.0	93.0	139.0	1.0	2.0
50.0	59.0	140.0	1.0	2.0
51.0	115.0	141.0	1.0	3.0
55.0	104.0	142.0	1.0	3.0
70.0	103.0	143.0	1.0	3.0
108.0	113.0	144.0	1.0	5.0
114.0	126.0	145.0	1.0	4.0
118.0	127.0	146.0	1.0	6.0
120.0	129.0	147.0	1.3333	5.0
44.0	136.0	148.0	1.5	3.0
85.0	137.0	149.0	1.5	3.0
112.0	132.0	150.0	1.5	4.0
116.0	140.0	151.0	1.5	4.0
130.0	141.0	152.0	1.5333	8.0
14.0	102.0	153.0	2.0	3.0
53.0	111.0	154.0	2.0	3.0
60.0	91.0	155.0	2.0	2.0
65.0	76.0	156.0	2.0	2.0
142.0	147.0	157.0	2.1333	8.0
119.0	151.0	158.0	2.25	6.0
10.0	146.0	159.0	2.5	7.0
124.0	150.0	160.0	2.75	7.0
109.0	121.0	161.0	3.0	4.0
134.0	143.0	162.0	3.3333	6.0
152.0	159.0	163.0	3.4821	15.0
94.0	133.0	164.0	3.5	3.0
139.0	155.0	165.0	3.5	4.0
145.0	157.0	166.0	3.5	12.0
122.0	144.0	167.0	3.6	7.0
23.0	149.0	168.0	4.0	4.0
63.0	158.0	169.0	4.5	7.0
125.0	161.0	170.0	4.5	6.0
138.0	148.0	171.0	4.5	5.0
41.0	117.0	172.0	5.0	3.0
135.0	164.0	173.0	5.1667	5.0
153.0	160.0	174.0	5.2381	10.0
162.0	165.0	175.0	6.75	10.0
168.0	171.0	176.0	6.8	9.0
131.0	167.0	177.0	6.9286	9.0
7.0	72.0	178.0	8.0	2.0
78.0	173.0	179.0	8.4	6.0
154.0	170.0	180.0	8.6667	9.0
156.0	172.0	181.0	9.3333	5.0
163.0	177.0	182.0	10.1111	24.0
166.0	176.0	183.0	11.9444	21.0
175.0	178.0	184.0	13.7	12.0
169.0	174.0	185.0	15.8571	17.0
182.0	184.0	186.0	19.375	36.0
38.0	183.0	187.0	20.0476	22.0
181.0	187.0	188.0	21.4636	27.0
179.0	180.0	189.0	26.1111	15.0
66.0	86.0	190.0	32.0	2.0
185.0	186.0	191.0	39.1373	53.0
54.0	190.0	192.0	52.0	3.0
188.0	189.0	193.0	63.7778	42.0
89.0	191.0	194.0	75.8868	54.0
193.0	194.0	195.0	113.8519	96.0
192.0	195.0	196.0	212.9583	99.0
