cluster1	cluster2	clusterNew	distance	size
1.0	6.0	99.0	0.0	2.0
3.0	16.0	100.0	0.0	2.0
8.0	14.0	101.0	0.0	2.0
11.0	39.0	102.0	0.0	2.0
12.0	35.0	103.0	0.0	2.0
13.0	64.0	104.0	0.0	2.0
15.0	53.0	105.0	0.0	2.0
17.0	27.0	106.0	0.0	2.0
18.0	44.0	107.0	0.0	2.0
20.0	57.0	108.0	0.0	2.0
22.0	45.0	109.0	0.0	2.0
24.0	29.0	110.0	0.0	2.0
25.0	78.0	111.0	0.0	2.0
26.0	92.0	112.0	0.0	2.0
28.0	48.0	113.0	0.0	2.0
33.0	75.0	114.0	0.0	2.0
40.0	94.0	115.0	0.0	2.0
42.0	62.0	116.0	0.0	2.0
47.0	97.0	117.0	0.0	2.0
49.0	77.0	118.0	0.0	2.0
50.0	59.0	119.0	0.0	2.0
51.0	100.0	120.0	0.0	3.0
52.0	95.0	121.0	0.0	2.0
55.0	109.0	122.0	0.0	3.0
61.0	86.0	123.0	0.0	2.0
63.0	81.0	124.0	0.0	2.0
70.0	72.0	125.0	0.0	2.0
73.0	99.0	126.0	0.0	3.0
87.0	114.0	127.0	0.0	3.0
88.0	110.0	128.0	0.0	3.0
90.0	119.0	129.0	0.0	3.0
91.0	125.0	130.0	0.0	3.0
93.0	118.0	131.0	0.0	3.0
98.0	116.0	132.0	0.0	3.0
102.0	117.0	133.0	0.0	4.0
108.0	126.0	134.0	0.0	5.0
113.0	124.0	135.0	0.0	4.0
123.0	129.0	136.0	0.0	5.0
0.0	131.0	137.0	1.0	4.0
2.0	36.0	138.0	1.0	2.0
4.0	10.0	139.0	1.0	2.0
5.0	74.0	140.0	1.0	2.0
9.0	60.0	141.0	1.0	2.0
21.0	56.0	142.0	1.0	2.0
31.0	38.0	143.0	1.0	2.0
32.0	69.0	144.0	1.0	2.0
37.0	76.0	145.0	1.0	2.0
46.0	71.0	146.0	1.0	2.0
79.0	101.0	147.0	1.0	3.0
83.0	84.0	148.0	1.0	2.0
96.0	132.0	149.0	1.0	4.0
104.0	120.0	150.0	1.0	5.0
105.0	133.0	151.0	1.0	6.0
127.0	128.0	152.0	1.0	6.0
34.0	137.0	153.0	1.25	5.0
122.0	149.0	154.0	1.25	7.0
111.0	151.0	155.0	1.3333	8.0
134.0	147.0	156.0	1.3333	8.0
135.0	150.0	157.0	1.4	9.0
23.0	142.0	158.0	1.5	3.0
43.0	138.0	159.0	1.5	3.0
65.0	145.0	160.0	1.5	3.0
82.0	144.0	161.0	1.5	3.0
85.0	148.0	162.0	1.5	3.0
89.0	139.0	163.0	1.5	3.0
121.0	143.0	164.0	1.5	4.0
130.0	152.0	165.0	1.5	9.0
30.0	58.0	166.0	2.0	2.0
54.0	106.0	167.0	2.0	3.0
68.0	107.0	168.0	2.0	3.0
80.0	112.0	169.0	2.0	3.0
103.0	163.0	170.0	2.0	5.0
136.0	161.0	171.0	2.0	8.0
19.0	140.0	172.0	2.5	3.0
156.0	157.0	173.0	2.7222	17.0
115.0	164.0	174.0	2.75	6.0
7.0	153.0	175.0	3.0	6.0
141.0	170.0	176.0	3.3	7.0
167.0	169.0	177.0	3.3333	6.0
166.0	168.0	178.0	3.6667	5.0
154.0	155.0	179.0	3.7143	15.0
41.0	162.0	180.0	4.0	4.0
165.0	172.0	181.0	4.3333	12.0
158.0	175.0	182.0	4.5	9.0
173.0	179.0	183.0	5.7922	32.0
159.0	176.0	184.0	5.8571	10.0
171.0	174.0	185.0	6.4167	14.0
181.0	182.0	186.0	8.0833	21.0
178.0	180.0	187.0	9.2	9.0
146.0	160.0	188.0	9.5	5.0
183.0	185.0	189.0	11.8438	46.0
177.0	186.0	190.0	19.381	27.0
189.0	190.0	191.0	24.1868	73.0
67.0	188.0	192.0	29.8	6.0
66.0	184.0	193.0	34.1	11.0
187.0	191.0	194.0	35.5738	82.0
193.0	194.0	195.0	87.2195	93.0
192.0	195.0	196.0	97.9301	99.0
