cluster1	cluster2	clusterNew	distance	size
0.0	35.0	99.0	0.0	2.0
2.0	31.0	100.0	0.0	2.0
3.0	21.0	101.0	0.0	2.0
5.0	27.0	102.0	0.0	2.0
8.0	18.0	103.0	0.0	2.0
10.0	42.0	104.0	0.0	2.0
11.0	92.0	105.0	0.0	2.0
16.0	56.0	106.0	0.0	2.0
20.0	59.0	107.0	0.0	2.0
22.0	25.0	108.0	0.0	2.0
26.0	80.0	109.0	0.0	2.0
28.0	36.0	110.0	0.0	2.0
32.0	40.0	111.0	0.0	2.0
38.0	95.0	112.0	0.0	2.0
39.0	50.0	113.0	0.0	2.0
41.0	94.0	114.0	0.0	2.0
43.0	88.0	115.0	0.0	2.0
44.0	58.0	116.0	0.0	2.0
46.0	90.0	117.0	0.0	2.0
49.0	60.0	118.0	0.0	2.0
52.0	77.0	119.0	0.0	2.0
54.0	71.0	120.0	0.0	2.0
55.0	67.0	121.0	0.0	2.0
57.0	83.0	122.0	0.0	2.0
62.0	84.0	123.0	0.0	2.0
64.0	104.0	124.0	0.0	3.0
68.0	85.0	125.0	0.0	2.0
72.0	86.0	126.0	0.0	2.0
74.0	101.0	127.0	0.0	3.0
79.0	81.0	128.0	0.0	2.0
82.0	100.0	129.0	0.0	3.0
91.0	98.0	130.0	0.0	2.0
108.0	118.0	131.0	0.0	4.0
110.0	123.0	132.0	0.0	4.0
111.0	116.0	133.0	0.0	4.0
119.0	129.0	134.0	0.0	5.0
125.0	133.0	135.0	0.0	6.0
130.0	131.0	136.0	0.0	6.0
1.0	106.0	137.0	1.0	3.0
4.0	126.0	138.0	1.0	3.0
7.0	34.0	139.0	1.0	2.0
9.0	48.0	140.0	1.0	2.0
12.0	69.0	141.0	1.0	2.0
13.0	14.0	142.0	1.0	2.0
17.0	105.0	143.0	1.0	3.0
23.0	128.0	144.0	1.0	3.0
24.0	78.0	145.0	1.0	2.0
30.0	122.0	146.0	1.0	3.0
33.0	87.0	147.0	1.0	2.0
61.0	96.0	148.0	1.0	2.0
63.0	76.0	149.0	1.0	2.0
65.0	120.0	150.0	1.0	3.0
102.0	109.0	151.0	1.0	4.0
103.0	135.0	152.0	1.0	8.0
112.0	114.0	153.0	1.0	4.0
115.0	136.0	154.0	1.0	8.0
124.0	132.0	155.0	1.0	7.0
127.0	134.0	156.0	1.0	8.0
121.0	152.0	157.0	1.25	10.0
93.0	145.0	158.0	1.5	3.0
148.0	154.0	159.0	1.75	10.0
142.0	146.0	160.0	1.8333	5.0
153.0	156.0	161.0	1.875	12.0
66.0	99.0	162.0	2.0	3.0
70.0	75.0	163.0	2.0	2.0
147.0	151.0	164.0	2.0	6.0
138.0	158.0	165.0	2.3333	6.0
29.0	139.0	166.0	2.5	3.0
97.0	162.0	167.0	2.6667	4.0
155.0	161.0	168.0	2.6786	19.0
51.0	113.0	169.0	3.0	3.0
137.0	144.0	170.0	3.0	6.0
117.0	150.0	171.0	3.3333	5.0
107.0	160.0	172.0	3.4	7.0
140.0	143.0	173.0	3.8333	5.0
15.0	45.0	174.0	4.0	2.0
47.0	53.0	175.0	4.0	2.0
19.0	166.0	176.0	4.6667	4.0
159.0	169.0	177.0	5.1	13.0
157.0	170.0	178.0	5.1667	16.0
164.0	173.0	179.0	5.3667	11.0
141.0	165.0	180.0	5.6667	8.0
168.0	177.0	181.0	6.3401	32.0
149.0	171.0	182.0	6.5	7.0
73.0	172.0	183.0	7.4286	8.0
175.0	180.0	184.0	8.25	10.0
163.0	179.0	185.0	9.2727	13.0
6.0	183.0	186.0	10.5	9.0
174.0	176.0	187.0	11.5	6.0
37.0	182.0	188.0	12.1429	8.0
167.0	184.0	189.0	13.4	14.0
187.0	188.0	190.0	21.7083	14.0
181.0	189.0	191.0	30.1161	46.0
89.0	186.0	192.0	30.3333	10.0
185.0	190.0	193.0	36.2253	27.0
178.0	192.0	194.0	50.6375	26.0
191.0	193.0	195.0	92.1514	73.0
194.0	195.0	196.0	182.8999	99.0
