cluster1	cluster2	clusterNew	distance	size
0.0	47.0	99.0	0.0	2.0
2.0	10.0	100.0	0.0	2.0
3.0	39.0	101.0	0.0	2.0
4.0	22.0	102.0	0.0	2.0
5.0	33.0	103.0	0.0	2.0
6.0	25.0	104.0	0.0	2.0
9.0	76.0	105.0	0.0	2.0
15.0	16.0	106.0	0.0	2.0
18.0	95.0	107.0	0.0	2.0
19.0	29.0	108.0	0.0	2.0
21.0	51.0	109.0	0.0	2.0
26.0	44.0	110.0	0.0	2.0
27.0	75.0	111.0	0.0	2.0
28.0	85.0	112.0	0.0	2.0
32.0	62.0	113.0	0.0	2.0
36.0	84.0	114.0	0.0	2.0
38.0	70.0	115.0	0.0	2.0
40.0	67.0	116.0	0.0	2.0
43.0	60.0	117.0	0.0	2.0
45.0	55.0	118.0	0.0	2.0
57.0	73.0	119.0	0.0	2.0
61.0	82.0	120.0	0.0	2.0
71.0	83.0	121.0	0.0	2.0
79.0	106.0	122.0	0.0	3.0
87.0	113.0	123.0	0.0	3.0
90.0	96.0	124.0	0.0	2.0
93.0	108.0	125.0	0.0	3.0
94.0	111.0	126.0	0.0	3.0
100.0	109.0	127.0	0.0	4.0
101.0	117.0	128.0	0.0	4.0
104.0	119.0	129.0	0.0	4.0
110.0	124.0	130.0	0.0	4.0
118.0	122.0	131.0	0.0	5.0
120.0	127.0	132.0	0.0	6.0
1.0	81.0	133.0	1.0	2.0
7.0	92.0	134.0	1.0	2.0
8.0	12.0	135.0	1.0	2.0
11.0	126.0	136.0	1.0	4.0
13.0	69.0	137.0	1.0	2.0
14.0	24.0	138.0	1.0	2.0
17.0	68.0	139.0	1.0	2.0
20.0	129.0	140.0	1.0	5.0
23.0	64.0	141.0	1.0	2.0
30.0	105.0	142.0	1.0	3.0
31.0	42.0	143.0	1.0	2.0
34.0	115.0	144.0	1.0	3.0
41.0	50.0	145.0	1.0	2.0
46.0	48.0	146.0	1.0	2.0
49.0	89.0	147.0	1.0	2.0
52.0	99.0	148.0	1.0	3.0
53.0	121.0	149.0	1.0	3.0
56.0	131.0	150.0	1.0	6.0
98.0	102.0	151.0	1.0	3.0
103.0	112.0	152.0	1.0	4.0
107.0	130.0	153.0	1.0	6.0
114.0	128.0	154.0	1.0	6.0
97.0	142.0	155.0	1.3333	4.0
123.0	153.0	156.0	1.3333	9.0
35.0	135.0	157.0	1.5	3.0
58.0	146.0	158.0	1.5	3.0
66.0	141.0	159.0	1.5	3.0
78.0	143.0	160.0	1.5	3.0
80.0	138.0	161.0	1.5	3.0
88.0	137.0	162.0	1.5	3.0
91.0	147.0	163.0	1.5	3.0
116.0	139.0	164.0	1.5	4.0
125.0	144.0	165.0	1.6667	6.0
132.0	154.0	166.0	1.6667	12.0
133.0	140.0	167.0	1.7	7.0
63.0	158.0	168.0	2.0	4.0
134.0	148.0	169.0	2.1667	5.0
145.0	149.0	170.0	2.1667	5.0
151.0	157.0	171.0	2.3333	6.0
152.0	156.0	172.0	2.3889	13.0
136.0	164.0	173.0	2.5	8.0
37.0	150.0	174.0	2.8333	7.0
160.0	166.0	175.0	2.8333	15.0
161.0	165.0	176.0	2.8333	9.0
65.0	155.0	177.0	3.0	5.0
72.0	170.0	178.0	3.2	6.0
162.0	167.0	179.0	3.2857	10.0
168.0	174.0	180.0	4.0714	11.0
175.0	178.0	181.0	5.0667	21.0
172.0	176.0	182.0	5.265	22.0
171.0	179.0	183.0	5.5333	16.0
169.0	173.0	184.0	5.8	13.0
74.0	77.0	185.0	7.0	2.0
159.0	180.0	186.0	8.9091	14.0
182.0	184.0	187.0	10.2308	35.0
163.0	185.0	188.0	12.5	5.0
86.0	177.0	189.0	13.6	6.0
183.0	186.0	190.0	15.375	30.0
181.0	187.0	191.0	17.9143	56.0
190.0	191.0	192.0	31.3179	86.0
188.0	192.0	193.0	44.407	91.0
189.0	193.0	194.0	63.6996	97.0
54.0	194.0	195.0	203.0928	98.0
59.0	195.0	196.0	15768.0204	99.0
