cluster1	cluster2	clusterNew	distance	size
4.0	24.0	99.0	0.0	2.0
5.0	27.0	100.0	0.0	2.0
6.0	13.0	101.0	0.0	2.0
7.0	64.0	102.0	0.0	2.0
9.0	57.0	103.0	0.0	2.0
11.0	15.0	104.0	0.0	2.0
18.0	83.0	105.0	0.0	2.0
20.0	70.0	106.0	0.0	2.0
21.0	63.0	107.0	0.0	2.0
23.0	37.0	108.0	0.0	2.0
28.0	62.0	109.0	0.0	2.0
29.0	43.0	110.0	0.0	2.0
31.0	52.0	111.0	0.0	2.0
32.0	59.0	112.0	0.0	2.0
33.0	48.0	113.0	0.0	2.0
45.0	61.0	114.0	0.0	2.0
46.0	56.0	115.0	0.0	2.0
51.0	54.0	116.0	0.0	2.0
58.0	115.0	117.0	0.0	3.0
60.0	116.0	118.0	0.0	3.0
67.0	76.0	119.0	0.0	2.0
71.0	79.0	120.0	0.0	2.0
75.0	89.0	121.0	0.0	2.0
77.0	87.0	122.0	0.0	2.0
82.0	111.0	123.0	0.0	3.0
88.0	102.0	124.0	0.0	3.0
91.0	114.0	125.0	0.0	3.0
93.0	107.0	126.0	0.0	3.0
100.0	113.0	127.0	0.0	4.0
104.0	122.0	128.0	0.0	4.0
2.0	35.0	129.0	1.0	2.0
3.0	38.0	130.0	1.0	2.0
10.0	66.0	131.0	1.0	2.0
12.0	101.0	132.0	1.0	3.0
16.0	17.0	133.0	1.0	2.0
19.0	34.0	134.0	1.0	2.0
22.0	25.0	135.0	1.0	2.0
30.0	40.0	136.0	1.0	2.0
41.0	65.0	137.0	1.0	2.0
49.0	50.0	138.0	1.0	2.0
55.0	68.0	139.0	1.0	2.0
80.0	106.0	140.0	1.0	3.0
81.0	86.0	141.0	1.0	2.0
96.0	109.0	142.0	1.0	3.0
99.0	118.0	143.0	1.0	5.0
108.0	117.0	144.0	1.0	5.0
119.0	120.0	145.0	1.0	4.0
121.0	128.0	146.0	1.0	6.0
124.0	126.0	147.0	1.0	6.0
14.0	132.0	148.0	1.3333	4.0
127.0	146.0	149.0	1.3333	10.0
97.0	138.0	150.0	1.5	3.0
105.0	139.0	151.0	1.5	4.0
110.0	134.0	152.0	1.5	4.0
112.0	133.0	153.0	1.5	4.0
123.0	130.0	154.0	1.5	5.0
140.0	147.0	155.0	1.8333	9.0
144.0	145.0	156.0	1.9	9.0
0.0	125.0	157.0	2.0	4.0
47.0	53.0	158.0	2.0	2.0
69.0	94.0	159.0	2.0	2.0
135.0	154.0	160.0	2.1	7.0
1.0	141.0	161.0	2.5	3.0
143.0	152.0	162.0	2.65	9.0
149.0	155.0	163.0	2.9111	19.0
137.0	156.0	164.0	2.9444	11.0
72.0	150.0	165.0	3.0	4.0
74.0	78.0	166.0	3.0	2.0
95.0	159.0	167.0	3.0	3.0
103.0	129.0	168.0	3.5	4.0
44.0	151.0	169.0	3.75	5.0
39.0	148.0	170.0	4.0	5.0
36.0	162.0	171.0	4.2222	10.0
8.0	153.0	172.0	4.25	5.0
142.0	158.0	173.0	4.3333	5.0
90.0	166.0	174.0	4.5	3.0
136.0	169.0	175.0	4.5	7.0
42.0	170.0	176.0	4.8	6.0
26.0	73.0	177.0	5.0	2.0
85.0	164.0	178.0	5.0909	12.0
157.0	165.0	179.0	5.75	8.0
160.0	167.0	180.0	6.0	10.0
163.0	168.0	181.0	6.6711	23.0
131.0	171.0	182.0	8.3	12.0
172.0	175.0	183.0	8.3143	12.0
173.0	180.0	184.0	9.4	15.0
179.0	181.0	185.0	10.1141	31.0
84.0	183.0	186.0	13.75	13.0
92.0	186.0	187.0	15.3077	14.0
174.0	184.0	188.0	16.3333	18.0
176.0	182.0	189.0	17.5833	18.0
161.0	177.0	190.0	25.1667	5.0
98.0	189.0	191.0	28.2778	19.0
185.0	191.0	192.0	31.0815	50.0
188.0	192.0	193.0	43.5511	68.0
187.0	190.0	194.0	45.6143	19.0
178.0	194.0	195.0	92.4561	31.0
193.0	195.0	196.0	217.4118	99.0
