cluster1	cluster2	clusterNew	distance	size
0.0	7.0	99.0	0.0	2.0
1.0	56.0	100.0	0.0	2.0
4.0	5.0	101.0	0.0	2.0
6.0	79.0	102.0	0.0	2.0
9.0	33.0	103.0	0.0	2.0
11.0	44.0	104.0	0.0	2.0
14.0	73.0	105.0	0.0	2.0
15.0	40.0	106.0	0.0	2.0
16.0	55.0	107.0	0.0	2.0
19.0	24.0	108.0	0.0	2.0
23.0	57.0	109.0	0.0	2.0
25.0	31.0	110.0	0.0	2.0
27.0	68.0	111.0	0.0	2.0
28.0	41.0	112.0	0.0	2.0
29.0	108.0	113.0	0.0	3.0
32.0	90.0	114.0	0.0	2.0
35.0	101.0	115.0	0.0	3.0
37.0	67.0	116.0	0.0	2.0
38.0	51.0	117.0	0.0	2.0
39.0	52.0	118.0	0.0	2.0
45.0	92.0	119.0	0.0	2.0
46.0	71.0	120.0	0.0	2.0
48.0	69.0	121.0	0.0	2.0
60.0	66.0	122.0	0.0	2.0
61.0	72.0	123.0	0.0	2.0
62.0	82.0	124.0	0.0	2.0
63.0	109.0	125.0	0.0	3.0
70.0	91.0	126.0	0.0	2.0
75.0	87.0	127.0	0.0	2.0
81.0	120.0	128.0	0.0	3.0
85.0	121.0	129.0	0.0	3.0
94.0	117.0	130.0	0.0	3.0
95.0	118.0	131.0	0.0	3.0
103.0	123.0	132.0	0.0	4.0
127.0	132.0	133.0	0.0	6.0
2.0	21.0	134.0	1.0	2.0
3.0	93.0	135.0	1.0	2.0
8.0	107.0	136.0	1.0	3.0
12.0	80.0	137.0	1.0	2.0
13.0	102.0	138.0	1.0	3.0
17.0	18.0	139.0	1.0	2.0
20.0	105.0	140.0	1.0	3.0
22.0	96.0	141.0	1.0	2.0
26.0	111.0	142.0	1.0	3.0
34.0	64.0	143.0	1.0	2.0
50.0	133.0	144.0	1.0	7.0
58.0	100.0	145.0	1.0	3.0
78.0	115.0	146.0	1.0	4.0
83.0	106.0	147.0	1.0	3.0
104.0	129.0	148.0	1.0	5.0
110.0	124.0	149.0	1.0	4.0
114.0	119.0	150.0	1.0	4.0
130.0	131.0	151.0	1.0	6.0
126.0	144.0	152.0	1.1429	9.0
125.0	145.0	153.0	1.3333	6.0
116.0	148.0	154.0	1.4	7.0
77.0	134.0	155.0	1.5	3.0
138.0	140.0	156.0	1.6667	6.0
142.0	147.0	157.0	1.6667	6.0
137.0	146.0	158.0	1.75	6.0
49.0	99.0	159.0	2.0	3.0
54.0	86.0	160.0	2.0	2.0
141.0	149.0	161.0	2.0	6.0
143.0	151.0	162.0	2.0	8.0
136.0	150.0	163.0	2.1667	7.0
139.0	154.0	164.0	2.5	9.0
10.0	43.0	165.0	3.0	2.0
36.0	74.0	166.0	3.0	2.0
47.0	53.0	167.0	3.0	2.0
65.0	128.0	168.0	3.0	4.0
113.0	160.0	169.0	3.0	5.0
153.0	156.0	170.0	3.1667	12.0
161.0	162.0	171.0	3.1667	14.0
152.0	158.0	172.0	3.2222	15.0
135.0	159.0	173.0	3.8333	5.0
157.0	163.0	174.0	3.9286	13.0
42.0	88.0	175.0	4.0	2.0
122.0	165.0	176.0	4.5	4.0
97.0	168.0	177.0	4.75	5.0
84.0	112.0	178.0	5.0	3.0
167.0	172.0	179.0	5.9	17.0
164.0	174.0	180.0	7.0598	22.0
98.0	169.0	181.0	7.2	6.0
30.0	59.0	182.0	8.0	2.0
173.0	175.0	183.0	8.2	7.0
166.0	176.0	184.0	9.25	6.0
170.0	177.0	185.0	9.8833	17.0
171.0	183.0	186.0	11.5	21.0
155.0	181.0	187.0	13.0	9.0
180.0	185.0	188.0	13.0963	39.0
178.0	186.0	189.0	24.1429	24.0
179.0	184.0	190.0	27.0392	23.0
187.0	189.0	191.0	37.875	33.0
188.0	190.0	192.0	40.7837	62.0
89.0	182.0	193.0	61.0	3.0
192.0	193.0	194.0	97.0269	65.0
191.0	194.0	195.0	112.9967	98.0
76.0	195.0	196.0	12207.2653	99.0
