cluster1	cluster2	clusterNew	distance	size
1.0	16.0	99.0	0.0	2.0
2.0	54.0	100.0	0.0	2.0
5.0	27.0	101.0	0.0	2.0
6.0	68.0	102.0	0.0	2.0
10.0	21.0	103.0	0.0	2.0
11.0	31.0	104.0	0.0	2.0
12.0	33.0	105.0	0.0	2.0
28.0	62.0	106.0	0.0	2.0
38.0	61.0	107.0	0.0	2.0
41.0	46.0	108.0	0.0	2.0
42.0	74.0	109.0	0.0	2.0
44.0	84.0	110.0	0.0	2.0
45.0	73.0	111.0	0.0	2.0
47.0	63.0	112.0	0.0	2.0
48.0	52.0	113.0	0.0	2.0
53.0	55.0	114.0	0.0	2.0
69.0	106.0	115.0	0.0	3.0
70.0	98.0	116.0	0.0	2.0
71.0	108.0	117.0	0.0	3.0
75.0	88.0	118.0	0.0	2.0
90.0	112.0	119.0	0.0	3.0
95.0	111.0	120.0	0.0	3.0
97.0	103.0	121.0	0.0	3.0
104.0	107.0	122.0	0.0	4.0
109.0	121.0	123.0	0.0	5.0
3.0	36.0	124.0	1.0	2.0
4.0	105.0	125.0	1.0	3.0
8.0	119.0	126.0	1.0	4.0
13.0	14.0	127.0	1.0	2.0
15.0	113.0	128.0	1.0	3.0
20.0	32.0	129.0	1.0	2.0
35.0	116.0	130.0	1.0	3.0
40.0	102.0	131.0	1.0	3.0
56.0	76.0	132.0	1.0	2.0
65.0	110.0	133.0	1.0	3.0
67.0	85.0	134.0	1.0	2.0
72.0	91.0	135.0	1.0	2.0
77.0	100.0	136.0	1.0	3.0
82.0	94.0	137.0	1.0	2.0
120.0	122.0	138.0	1.0	7.0
78.0	126.0	139.0	1.25	5.0
50.0	128.0	140.0	1.3333	4.0
57.0	131.0	141.0	1.3333	4.0
123.0	136.0	142.0	1.3333	8.0
30.0	127.0	143.0	1.5	3.0
58.0	132.0	144.0	1.5	3.0
60.0	124.0	145.0	1.5	3.0
89.0	135.0	146.0	1.5	3.0
117.0	134.0	147.0	1.5	5.0
7.0	93.0	148.0	2.0	2.0
25.0	39.0	149.0	2.0	2.0
29.0	64.0	150.0	2.0	2.0
81.0	99.0	151.0	2.0	3.0
125.0	130.0	152.0	2.0	6.0
137.0	138.0	153.0	2.0714	9.0
83.0	133.0	154.0	2.3333	4.0
129.0	139.0	155.0	2.5	7.0
140.0	153.0	156.0	2.8889	13.0
18.0	37.0	157.0	3.0	2.0
19.0	87.0	158.0	3.0	2.0
22.0	96.0	159.0	3.0	2.0
43.0	145.0	160.0	3.0	4.0
66.0	80.0	161.0	3.0	2.0
114.0	141.0	162.0	3.0	6.0
118.0	152.0	163.0	3.3333	8.0
92.0	151.0	164.0	3.6667	4.0
142.0	160.0	165.0	4.25	12.0
144.0	154.0	166.0	4.25	7.0
101.0	158.0	167.0	4.5	4.0
51.0	115.0	168.0	5.0	4.0
143.0	162.0	169.0	5.0	9.0
17.0	164.0	170.0	5.25	5.0
149.0	159.0	171.0	5.5	4.0
23.0	157.0	172.0	6.5	3.0
155.0	156.0	173.0	6.7143	20.0
24.0	49.0	174.0	7.0	2.0
163.0	165.0	175.0	7.4167	20.0
161.0	167.0	176.0	7.75	6.0
9.0	146.0	177.0	9.0	4.0
166.0	172.0	178.0	10.2381	10.0
169.0	173.0	179.0	11.3167	29.0
168.0	171.0	180.0	11.5	8.0
150.0	176.0	181.0	12.3333	8.0
147.0	178.0	182.0	13.9	15.0
34.0	148.0	183.0	14.0	3.0
26.0	179.0	184.0	18.8621	30.0
59.0	180.0	185.0	19.0	9.0
86.0	170.0	186.0	21.2	6.0
174.0	185.0	187.0	24.6111	11.0
175.0	181.0	188.0	31.2	28.0
177.0	183.0	189.0	34.5833	7.0
79.0	182.0	190.0	44.1333	16.0
184.0	187.0	191.0	47.1303	41.0
0.0	189.0	192.0	59.4286	8.0
186.0	191.0	193.0	69.2114	47.0
188.0	192.0	194.0	96.0357	36.0
193.0	194.0	195.0	127.263	83.0
190.0	195.0	196.0	201.616	99.0
