cluster1	cluster2	clusterNew	distance	size
0.0	90.0	99.0	0.0	2.0
2.0	10.0	100.0	0.0	2.0
3.0	21.0	101.0	0.0	2.0
4.0	34.0	102.0	0.0	2.0
5.0	61.0	103.0	0.0	2.0
6.0	12.0	104.0	0.0	2.0
7.0	24.0	105.0	0.0	2.0
13.0	46.0	106.0	0.0	2.0
17.0	96.0	107.0	0.0	2.0
19.0	63.0	108.0	0.0	2.0
20.0	57.0	109.0	0.0	2.0
25.0	62.0	110.0	0.0	2.0
27.0	39.0	111.0	0.0	2.0
29.0	98.0	112.0	0.0	2.0
30.0	43.0	113.0	0.0	2.0
33.0	35.0	114.0	0.0	2.0
40.0	56.0	115.0	0.0	2.0
42.0	49.0	116.0	0.0	2.0
44.0	85.0	117.0	0.0	2.0
51.0	66.0	118.0	0.0	2.0
52.0	69.0	119.0	0.0	2.0
55.0	81.0	120.0	0.0	2.0
60.0	88.0	121.0	0.0	2.0
65.0	76.0	122.0	0.0	2.0
68.0	115.0	123.0	0.0	3.0
70.0	104.0	124.0	0.0	3.0
71.0	87.0	125.0	0.0	2.0
83.0	94.0	126.0	0.0	2.0
91.0	99.0	127.0	0.0	3.0
100.0	117.0	128.0	0.0	4.0
102.0	118.0	129.0	0.0	4.0
105.0	112.0	130.0	0.0	4.0
113.0	125.0	131.0	0.0	4.0
114.0	124.0	132.0	0.0	5.0
126.0	129.0	133.0	0.0	6.0
1.0	38.0	134.0	1.0	2.0
14.0	106.0	135.0	1.0	3.0
15.0	103.0	136.0	1.0	3.0
16.0	37.0	137.0	1.0	2.0
18.0	67.0	138.0	1.0	2.0
22.0	28.0	139.0	1.0	2.0
26.0	84.0	140.0	1.0	2.0
32.0	123.0	141.0	1.0	4.0
47.0	101.0	142.0	1.0	3.0
50.0	74.0	143.0	1.0	2.0
54.0	122.0	144.0	1.0	3.0
64.0	108.0	145.0	1.0	3.0
72.0	97.0	146.0	1.0	2.0
78.0	132.0	147.0	1.0	6.0
95.0	128.0	148.0	1.0	5.0
116.0	119.0	149.0	1.0	4.0
121.0	130.0	150.0	1.0	6.0
131.0	147.0	151.0	1.1667	10.0
120.0	148.0	152.0	1.2	7.0
45.0	136.0	153.0	1.3333	4.0
59.0	135.0	154.0	1.3333	4.0
127.0	145.0	155.0	1.3333	6.0
41.0	140.0	156.0	1.5	3.0
107.0	139.0	157.0	1.5	4.0
133.0	150.0	158.0	1.6667	12.0
137.0	141.0	159.0	1.75	6.0
8.0	73.0	160.0	2.0	2.0
53.0	82.0	161.0	2.0	2.0
48.0	143.0	162.0	2.5	3.0
11.0	80.0	163.0	3.0	2.0
36.0	109.0	164.0	3.0	3.0
58.0	79.0	165.0	3.0	2.0
77.0	156.0	166.0	3.0	4.0
86.0	161.0	167.0	3.0	3.0
89.0	93.0	168.0	3.0	2.0
151.0	158.0	169.0	3.1333	22.0
138.0	159.0	170.0	3.1667	8.0
146.0	155.0	171.0	3.1667	8.0
92.0	157.0	172.0	3.75	5.0
110.0	166.0	173.0	3.75	6.0
31.0	152.0	174.0	4.1429	8.0
153.0	162.0	175.0	4.3333	7.0
75.0	167.0	176.0	5.0	4.0
154.0	164.0	177.0	5.0	7.0
160.0	170.0	178.0	5.125	10.0
169.0	171.0	179.0	5.7159	30.0
142.0	163.0	180.0	5.8333	5.0
174.0	178.0	181.0	7.275	18.0
172.0	173.0	182.0	7.5	11.0
134.0	168.0	183.0	8.0	4.0
149.0	175.0	184.0	8.3571	11.0
177.0	179.0	185.0	9.0762	37.0
111.0	180.0	186.0	12.0	7.0
144.0	183.0	187.0	13.8333	7.0
176.0	182.0	188.0	15.1591	15.0
184.0	186.0	189.0	18.6104	18.0
181.0	185.0	190.0	24.8829	55.0
189.0	190.0	191.0	35.9828	73.0
187.0	191.0	192.0	66.3738	80.0
188.0	192.0	193.0	76.7292	95.0
9.0	165.0	194.0	102.5	3.0
193.0	194.0	195.0	219.586	98.0
23.0	195.0	196.0	13594.5306	99.0
